Mapping parameters for Gadus morhua (Atlantic cod)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2016. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, Version 08/2016. "

Map type: Team reviewed,
Map Option: In FAO and Bounding Box
FAOAreas:  18 |  21 |  27 |  31 |  41 ,
Bounding Box (NSWE): ,83,35,-76,86

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Depth (m),1,0,65,200,600
Temperature (°C),1,-0.9,2.54,12.29,16.08
Salinity (psu),1,6.2,29.5,34.8,39.3
Primary Production,1,328,546,1800,2935
Sea Ice Concentration,1,-0.9512169377449899,0,0.17,0.74
Distance to Land (km),0,0,8,263,967
 

Map data (HSPEC) for predicted occurrences (n = 4587): 
Genus,Species,Center Lat,Center Long,C-Square Code,Overall Probability,Depth,Temperature,Salinity,Primary Production,Sea Ice Concentration.,Distance to Land
Gadus,morhua,68.75,44.75,1604:384:4,0.72,0.92307692307692,0.79651162790698,1,1,0.98245614035088,1
Gadus,morhua,69.25,40.25,1604:390:1,0.65,1,1,1,0.64678899082569,1,1
Gadus,morhua,69.25,40.75,1604:390:2,0.71,1,1,1,0.71100917431193,1,1
Gadus,morhua,69.75,40.25,1604:390:3,0.71,1,1,1,0.71100917431193,1,1
Gadus,morhua,68.75,45.25,1604:485:3,0.66,0.92307692307692,0.74127906976744,1,1,0.96491228070175,1
Gadus,morhua,68.75,45.75,1604:485:4,0.65,0.95384615384615,0.74127906976744,1,1,0.91228070175439,1
Gadus,morhua,68.75,46.25,1604:486:3,0.61,0.95384615384615,0.70348837209302,1,1,0.91228070175439,1
Gadus,morhua,68.75,46.75,1604:486:4,0.61,0.95384615384615,0.70348837209302,1,1,0.91228070175439,1
Gadus,morhua,69.25,45.25,1604:495:1,0.79,1,0.79360465116279,1,1,1,1
Gadus,morhua,69.25,45.75,1604:495:2,0.79,1,0.79360465116279,1,1,1,1
Gadus,morhua,69.25,46.25,1604:496:1,0.75,1,0.75,1,1,1,1
Gadus,morhua,69.25,46.75,1604:496:2,0.66,0.90769230769231,0.75,1,1,0.96491228070175,1
Gadus,morhua,69.75,46.75,1604:496:4,0.67,1,0.75,1,0.89908256880734,1,1
Gadus,morhua,71.25,16.75,1701:216:2,0.75,0.7525,1,1,1,1,1
Gadus,morhua,73.75,16.75,1701:236:4,0.63,0.86,1,0.99333333333333,0.73394495412844,1,1
Gadus,morhua,73.75,17.25,1701:237:3,0.66,0.9525,1,1,0.69266055045872,1,1
Gadus,morhua,74.75,16.25,1701:246:3,0.60,0.96,1,1,0.62385321100917,1,1
Gadus,morhua,74.25,19.75,1701:249:2,0.73,1,0.8343023255814,1,0.87155963302752,1,1
Gadus,morhua,70.75,20.75,1702:100:4,0.78,1,1,1,0.78440366972477,1,1
Gadus,morhua,71.25,20.25,1702:110:1,0.73,1,1,1,0.73394495412844,1,1
Gadus,morhua,71.25,20.75,1702:110:2,0.79,1,1,1,0.79357798165138,1,1
Gadus,morhua,71.25,21.25,1702:111:1,0.78,1,1,0.97777777777778,0.80275229357798,1,1
Gadus,morhua,71.25,21.75,1702:111:2,0.78,1,1,0.97777777777778,0.80275229357798,1,1
Gadus,morhua,71.75,22.75,1702:112:4,0.70,0.735,1,0.95777777777778,1,1,1
Gadus,morhua,71.75,23.25,1702:113:3,0.75,0.78,1,0.96222222222222,1,1,1
Gadus,morhua,71.75,24.25,1702:114:3,0.79,0.8075,1,0.97555555555556,1,1,1
Gadus,morhua,72.75,20.75,1702:120:4,0.64,0.65,1,1,0.99082568807339,1,1
Gadus,morhua,72.25,21.25,1702:121:1,0.60,0.7575,1,0.99333333333333,0.79357798165138,1,1
Gadus,morhua,72.25,21.75,1702:121:2,0.62,0.735,1,0.99333333333333,0.84403669724771,1,1
Gadus,morhua,72.75,21.25,1702:121:3,0.65,0.65,1,0.99333333333333,1,1,1
Gadus,morhua,72.75,21.75,1702:121:4,0.65,0.655,1,0.99333333333333,1,1,1
Gadus,morhua,72.25,22.25,1702:122:1,0.68,0.7375,1,0.98,0.94495412844037,1,1
Gadus,morhua,72.25,22.75,1702:122:2,0.66,0.78,1,0.98,0.86238532110092,1,1
Gadus,morhua,72.75,22.25,1702:122:3,0.63,0.6525,1,0.98,0.98165137614679,1,1
Gadus,morhua,72.25,23.25,1702:123:1,0.68,0.815,1,0.97777777777778,0.84862385321101,1,1
Gadus,morhua,72.25,23.75,1702:123:2,0.66,0.89,1,0.97777777777778,0.76146788990826,1,1
Gadus,morhua,72.25,24.25,1702:124:1,0.73,0.895,1,0.98222222222222,0.8256880733945,1,1
Gadus,morhua,74.25,20.75,1702:140:2,0.65,1,0.69186046511628,1,0.93577981651376,1,1
Gadus,morhua,74.25,21.25,1702:141:1,0.63,1,0.62790697674419,1,1,1,1
Gadus,morhua,74.25,21.75,1702:141:2,0.62,1,0.62790697674419,1,0.98165137614679,1,1
Gadus,morhua,74.75,21.75,1702:141:4,0.63,1,0.62790697674419,1,1,1,1
Gadus,morhua,74.75,22.25,1702:142:3,0.60,1,0.61627906976744,1,0.98165137614679,1,1
Gadus,morhua,74.75,22.75,1702:142:4,0.60,1,0.61627906976744,1,0.97247706422018,1,1
Gadus,morhua,74.25,23.25,1702:143:1,0.65,1,0.6453488372093,1,1,1,1
Gadus,morhua,74.25,23.75,1702:143:2,0.65,1,0.6453488372093,1,1,1,1
Gadus,morhua,74.75,23.25,1702:143:3,0.65,1,0.6453488372093,1,1,1,1
Gadus,morhua,74.75,23.75,1702:143:4,0.65,1,0.6453488372093,1,1,1,1
Gadus,morhua,74.25,24.25,1702:144:1,0.67,0.9225,0.7296511627907,1,1,1,1
Gadus,morhua,74.25,24.75,1702:144:2,0.60,0.82,0.7296511627907,1,1,1,1
Gadus,morhua,74.75,24.25,1702:144:3,0.71,1,0.7296511627907,1,0.97706422018349,1,1
Gadus,morhua,74.75,24.75,1702:144:4,0.73,1,0.7296511627907,1,1,1,1
Gadus,morhua,70.75,25.75,1702:205:4,0.79,1,1,0.98222222222222,0.80275229357798,1,1
Gadus,morhua,70.75,26.25,1702:206:3,0.67,1,1,0.98666666666667,0.68348623853211,1,1
Gadus,morhua,70.75,27.25,1702:207:3,0.67,1,1,0.98222222222222,0.67889908256881,1,1
Gadus,morhua,71.25,25.25,1702:215:1,0.78,1,1,0.98222222222222,0.79357798165138,1,1
Gadus,morhua,71.25,25.75,1702:215:2,0.67,1,1,0.98222222222222,0.67889908256881,1,1
Gadus,morhua,71.25,26.25,1702:216:1,0.63,1,1,0.98666666666667,0.64220183486239,1,1
Gadus,morhua,71.25,29.75,1702:219:2,0.75,0.775,1,0.97111111111111,0.9954128440367,1,1
Gadus,morhua,71.75,29.25,1702:219:3,0.77,0.795,1,0.97111111111111,1,1,1
Gadus,morhua,72.25,25.75,1702:225:2,0.64,0.92,1,0.98222222222222,0.71100917431193,1,1
Gadus,morhua,72.25,28.75,1702:228:2,0.68,0.8575,1,0.98222222222222,0.80733944954128,1,1
Gadus,morhua,72.25,29.75,1702:229:2,0.71,0.835,1,0.98222222222222,0.86697247706422,1,1
Gadus,morhua,72.75,29.25,1702:229:3,0.75,0.845,1,0.98222222222222,0.89908256880734,1,1
Gadus,morhua,72.75,29.75,1702:229:4,0.62,0.85,1,0.98222222222222,0.74311926605505,1,1
Gadus,morhua,74.75,25.25,1702:245:3,0.70,1,0.78197674418605,1,0.88990825688073,1,1
Gadus,morhua,74.75,25.75,1702:245:4,0.65,1,0.78197674418605,1,0.8302752293578,1,1
Gadus,morhua,74.75,26.25,1702:246:3,0.74,0.96,0.81976744186047,1,0.94495412844037,1,1
Gadus,morhua,73.75,33.75,1703:133:4,0.73,0.895,1,1,0.81192660550459,1,1
Gadus,morhua,73.75,34.75,1703:134:4,0.65,0.915,1,1,0.71100917431193,1,1
Gadus,morhua,70.25,30.25,1703:100:1,0.71,1,1,0.99111111111111,0.72018348623853,1,1
Gadus,morhua,70.75,30.25,1703:100:3,0.73,1,1,0.99111111111111,0.73853211009174,1,1
Gadus,morhua,70.25,31.75,1703:101:2,0.79,1,1,1,0.78899082568807,1,1
Gadus,morhua,71.25,30.25,1703:110:1,0.79,0.83,1,0.99111111111111,0.96330275229358,1,1
Gadus,morhua,71.25,33.25,1703:113:1,0.66,0.955,1,1,0.69266055045872,1,1
Gadus,morhua,71.25,33.75,1703:113:2,0.79,0.9775,1,1,0.81192660550459,1,1
Gadus,morhua,71.25,34.25,1703:114:1,0.78,1,1,1,0.78440366972477,1,1
Gadus,morhua,72.25,30.25,1703:120:1,0.77,0.83,1,0.99333333333333,0.93577981651376,1,1
Gadus,morhua,72.25,30.75,1703:120:2,0.79,0.8,1,0.99333333333333,1,1,1
Gadus,morhua,72.75,30.25,1703:120:3,0.71,0.8725,1,0.99333333333333,0.82110091743119,1,1
Gadus,morhua,72.25,31.25,1703:121:1,0.75,0.8375,1,1,0.88990825688073,1,1
Gadus,morhua,74.25,31.25,1703:141:1,0.62,0.9,0.82558139534884,1,0.8302752293578,1,1
Gadus,morhua,74.25,31.75,1703:141:2,0.63,1,0.82558139534884,1,0.76605504587156,1,1
Gadus,morhua,74.75,31.25,1703:141:3,0.66,0.9125,0.82558139534884,1,0.88073394495413,1,1
Gadus,morhua,74.75,31.75,1703:141:4,0.75,1,0.82558139534884,1,0.90825688073394,1,1
Gadus,morhua,70.25,36.25,1703:206:1,0.73,1,1,0.99333333333333,0.73394495412844,1,1
Gadus,morhua,70.25,36.75,1703:206:2,0.66,1,1,0.99333333333333,0.6651376146789,1,1
Gadus,morhua,71.75,36.25,1703:216:3,0.77,0.935,1,0.99777777777778,0.82110091743119,1,1
Gadus,morhua,71.75,36.75,1703:216:4,0.66,0.935,1,0.99777777777778,0.70642201834862,1,1
Gadus,morhua,71.25,37.75,1703:217:2,0.66,1,1,0.99555555555555,0.6605504587156,1,1
Gadus,morhua,71.25,38.25,1703:218:1,0.62,0.9125,1,1,0.68348623853211,1,1
Gadus,morhua,71.25,39.25,1703:219:1,0.64,0.8275,1,1,0.77064220183486,1,1
Gadus,morhua,72.75,36.25,1703:226:3,0.75,1,1,0.99555555555555,0.75688073394495,1,1
Gadus,morhua,72.25,37.25,1703:227:1,0.66,0.9425,1,0.99555555555555,0.70642201834862,1,1
Gadus,morhua,70.25,42.25,1704:102:1,0.73,1,1,1,0.73394495412844,1,1
Gadus,morhua,70.25,42.75,1704:102:2,0.67,1,1,1,0.6743119266055,1,1
Gadus,morhua,70.75,42.75,1704:102:4,0.68,1,1,1,0.67889908256881,1,1
Gadus,morhua,71.25,40.25,1704:110:1,0.62,0.995,1,1,0.62385321100917,1,1
Gadus,morhua,71.75,40.25,1704:110:3,0.74,0.8675,1,1,0.85321100917431,1,1
Gadus,morhua,71.75,40.75,1704:110:4,0.71,0.7425,1,1,0.94954128440367,1,1
Gadus,morhua,71.75,41.25,1704:111:3,0.75,0.8025,1,1,0.94036697247706,1,1
Gadus,morhua,71.25,42.25,1704:112:1,0.79,1,1,1,0.78899082568807,1,1
Gadus,morhua,71.25,44.75,1704:114:2,0.71,1,0.85174418604651,1,0.8394495412844,1,1
Gadus,morhua,71.75,44.25,1704:114:3,0.66,1,0.85174418604651,1,0.77981651376147,1,1
Gadus,morhua,71.75,44.75,1704:114:4,0.75,1,0.85174418604651,1,0.88073394495413,1,1
Gadus,morhua,72.25,42.25,1704:122:1,0.61,0.89,0.78197674418605,1,0.87614678899083,1,1
Gadus,morhua,72.25,42.75,1704:122:2,0.60,0.8975,0.78197674418605,1,0.85321100917431,1,1
Gadus,morhua,72.25,43.25,1704:123:1,0.67,0.9025,0.74127906976744,1,1,1,1
Gadus,morhua,72.25,43.75,1704:123:2,0.67,0.9025,0.74127906976744,1,1,1,1
Gadus,morhua,72.25,44.25,1704:124:1,0.63,0.91,0.69767441860465,1,1,1,1
Gadus,morhua,72.25,44.75,1704:124:2,0.65,0.9425,0.69767441860465,1,0.98165137614679,1,1
Gadus,morhua,71.75,45.25,1704:215:3,0.69,1,0.78779069767442,1,0.87155963302752,1,1
Gadus,morhua,39.25,-73.25,7307:393:1,0.68,1,0.67810026385224,1,1,1,1
Gadus,morhua,39.75,-73.25,7307:393:3,0.68,1,0.67810026385224,1,1,1,1
Gadus,morhua,39.75,-74.25,7307:394:3,0.71,0.75384615384615,0.93931398416887,1,1,1,1
Gadus,morhua,48.75,-2.75,7400:382:4,0.72,1,0.76517150395778,0.93777777777778,1,1,1
Gadus,morhua,48.25,-4.25,7400:384:1,0.65,1,0.72295514511873,0.9,1,1,1
Gadus,morhua,48.25,-4.75,7400:384:2,0.64,1,0.72295514511873,0.88222222222222,1,1,1
Gadus,morhua,48.75,-4.25,7400:384:3,0.65,1,0.72295514511873,0.9,1,1,1
Gadus,morhua,48.75,-4.75,7400:384:4,0.65,1,0.72295514511873,0.9,1,1,1
Gadus,morhua,49.25,-0.75,7400:390:2,0.62,0.63076923076923,0.99208443271768,0.99777777777778,1,1,1
Gadus,morhua,49.25,-3.25,7400:393:1,0.79,1,0.85751978891821,0.91555555555556,1,1,1
Gadus,morhua,49.25,-3.75,7400:393:2,0.79,1,0.85751978891821,0.91555555555556,1,1,1
Gadus,morhua,49.75,-3.25,7400:393:3,0.79,1,0.85751978891821,0.91555555555556,1,1,1
Gadus,morhua,49.75,-3.75,7400:393:4,0.79,1,0.85751978891821,0.91555555555556,1,1,1
Gadus,morhua,49.25,-4.25,7400:394:1,0.78,1,0.86279683377309,0.9,1,1,1
Gadus,morhua,49.25,-4.75,7400:394:2,0.78,1,0.86279683377309,0.9,1,1,1
Gadus,morhua,49.75,-4.25,7400:394:3,0.78,1,0.86279683377309,0.9,1,1,1
Gadus,morhua,49.75,-4.75,7400:394:4,0.78,1,0.86279683377309,0.9,1,1,1
Gadus,morhua,48.25,-5.25,7400:485:1,0.63,1,0.71240105540897,0.88222222222222,1,1,1
Gadus,morhua,48.25,-5.75,7400:485:2,0.63,1,0.71240105540897,0.88222222222222,1,1,1
Gadus,morhua,48.75,-5.25,7400:485:3,0.63,1,0.71240105540897,0.88222222222222,1,1,1
Gadus,morhua,48.75,-5.75,7400:485:4,0.63,1,0.71240105540897,0.88222222222222,1,1,1
Gadus,morhua,48.25,-6.25,7400:486:1,0.61,1,0.69656992084433,0.87777777777778,1,1,1
Gadus,morhua,48.25,-6.75,7400:486:2,0.61,1,0.69656992084433,0.87777777777778,1,1,1
Gadus,morhua,48.75,-6.25,7400:486:3,0.61,1,0.69656992084433,0.87777777777778,1,1,1
Gadus,morhua,48.75,-6.75,7400:486:4,0.61,1,0.69656992084433,0.87777777777778,1,1,1
Gadus,morhua,49.25,-5.25,7400:495:1,0.77,1,0.85751978891821,0.89555555555555,1,1,1
Gadus,morhua,49.25,-5.75,7400:495:2,0.77,1,0.85751978891821,0.89555555555555,1,1,1
Gadus,morhua,49.75,-5.25,7400:495:3,0.77,1,0.85751978891821,0.89555555555555,1,1,1
Gadus,morhua,49.75,-5.75,7400:495:4,0.77,1,0.85751978891821,0.89555555555555,1,1,1
Gadus,morhua,49.25,-6.25,7400:496:1,0.76,1,0.83905013192612,0.90222222222222,1,1,1
Gadus,morhua,49.25,-6.75,7400:496:2,0.76,1,0.83905013192612,0.90222222222222,1,1,1
Gadus,morhua,49.75,-6.25,7400:496:3,0.76,1,0.83905013192612,0.90222222222222,1,1,1
Gadus,morhua,49.75,-6.75,7400:496:4,0.76,1,0.83905013192612,0.90222222222222,1,1,1
Gadus,morhua,49.25,-7.25,7400:497:1,0.72,1,0.80738786279683,0.89555555555555,1,1,1
Gadus,morhua,49.25,-7.75,7400:497:2,0.72,1,0.80738786279683,0.89555555555555,1,1,1
Gadus,morhua,49.75,-7.25,7400:497:3,0.72,1,0.80738786279683,0.89555555555555,1,1,1
Gadus,morhua,49.75,-7.75,7400:497:4,0.72,1,0.80738786279683,0.89555555555555,1,1,1
Gadus,morhua,49.25,-8.25,7400:498:1,0.68,1,0.76517150395778,0.88444444444444,1,1,1
Gadus,morhua,49.25,-8.75,7400:498:2,0.68,1,0.76517150395778,0.88444444444444,1,1,1
Gadus,morhua,49.75,-8.25,7400:498:3,0.68,1,0.76517150395778,0.88444444444444,1,1,1
Gadus,morhua,49.75,-8.75,7400:498:4,0.68,1,0.76517150395778,0.88444444444444,1,1,1
Gadus,morhua,49.25,-9.25,7400:499:1,0.65,1,0.74406332453826,0.87333333333333,1,1,1
Gadus,morhua,49.25,-9.75,7400:499:2,0.65,1,0.74406332453826,0.87333333333333,1,1,1
Gadus,morhua,49.75,-9.25,7400:499:3,0.65,1,0.74406332453826,0.87333333333333,1,1,1
Gadus,morhua,49.75,-9.75,7400:499:4,0.65,1,0.74406332453826,0.87333333333333,1,1,1
Gadus,morhua,49.25,-10.25,7401:390:1,0.60,1,0.72559366754617,0.86,0.95871559633028,1,1
Gadus,morhua,49.25,-10.75,7401:390:2,0.62,1,0.72559366754617,0.86,1,1,1
Gadus,morhua,49.75,-10.25,7401:390:3,0.62,1,0.72559366754617,0.86,1,1,1
Gadus,morhua,49.75,-10.75,7401:390:4,0.62,1,0.72559366754617,0.86,1,1,1
Gadus,morhua,49.75,-11.25,7401:391:3,0.60,0.995,0.70712401055409,0.85111111111111,1,1,1
Gadus,morhua,42.75,-49.75,7404:229:4,0.65,1,0.65435356200528,1,1,1,1
Gadus,morhua,43.75,-48.75,7404:238:4,0.70,0.6975,1,1,1,1,1
Gadus,morhua,47.25,-43.75,7404:373:2,0.60,0.605,1,1,1,1,1
Gadus,morhua,48.25,-44.75,7404:384:2,0.74,0.7425,1,1,1,1,1
Gadus,morhua,46.75,-46.25,7404:466:3,0.77,0.77,1,1,1,1,1
Gadus,morhua,47.25,-46.25,7404:476:1,0.74,0.7375,1,1,1,1,1
Gadus,morhua,48.25,-47.75,7404:487:2,0.60,0.605,1,1,1,1,1
Gadus,morhua,48.25,-48.25,7404:488:1,0.77,0.7725,1,1,1,1,1
Gadus,morhua,42.75,-50.25,7405:120:3,0.73,1,0.72559366754617,1,1,1,1
Gadus,morhua,42.75,-50.75,7405:120:4,0.73,1,0.72559366754617,1,1,1,1
Gadus,morhua,43.75,-52.75,7405:132:4,0.76,0.765,1,1,1,1,1
Gadus,morhua,48.75,-53.75,7405:383:4,0.69,0.69230769230769,1,1,1,1,1
Gadus,morhua,49.75,-50.25,7405:390:3,0.73,0.7275,1,1,1,1,1
Gadus,morhua,49.75,-50.75,7405:390:4,0.78,0.78,1,1,1,1,1
Gadus,morhua,49.25,-52.25,7405:392:1,0.79,0.79,1,1,1,1,1
Gadus,morhua,45.25,-56.75,7405:456:2,0.72,0.72,1,1,1,1,1
Gadus,morhua,46.75,-58.25,7405:468:3,0.72,0.72,1,1,1,1,1
Gadus,morhua,46.75,-58.75,7405:468:4,0.60,0.595,1,1,1,1,1
Gadus,morhua,47.75,-55.75,7405:475:4,0.78,0.78461538461538,1,1,1,1,1
Gadus,morhua,44.25,-64.75,7406:144:2,0.65,0.64615384615385,1,1,1,1,1
Gadus,morhua,40.25,-67.25,7406:207:1,0.60,1,0.59630606860158,1,1,1,1
Gadus,morhua,40.25,-67.75,7406:207:2,0.60,1,0.59630606860158,1,1,1,1
Gadus,morhua,40.75,-67.25,7406:207:3,0.60,1,0.59630606860158,1,1,1,1
Gadus,morhua,40.75,-67.75,7406:207:4,0.60,1,0.59630606860158,1,1,1,1
Gadus,morhua,40.25,-68.25,7406:208:1,0.78,1,0.77572559366755,1,1,1,1
Gadus,morhua,40.25,-68.75,7406:208:2,0.78,1,0.77572559366755,1,1,1,1
Gadus,morhua,40.75,-68.25,7406:208:3,0.78,1,0.77572559366755,1,1,1,1
Gadus,morhua,40.75,-68.75,7406:208:4,0.78,1,0.77572559366755,1,1,1,1
Gadus,morhua,41.25,-69.75,7406:219:2,0.65,0.64615384615385,1,1,1,1,1
Gadus,morhua,43.75,-69.25,7406:239:3,0.72,1,1,1,0.71718061674009,1,1
Gadus,morhua,45.75,-61.25,7406:351:3,0.75,0.75384615384615,1,1,1,1,1
Gadus,morhua,45.75,-62.75,7406:352:4,0.75,1,1,1,1,0.75438596491228,1
Gadus,morhua,46.25,-62.25,7406:362:1,0.72,0.72307692307692,1,1,1,1,1
Gadus,morhua,46.75,-63.75,7406:363:4,0.70,0.73846153846154,1,1,0.94625550660793,1,1
Gadus,morhua,48.25,-60.25,7406:380:1,0.64,0.6425,1,1,1,1,1
Gadus,morhua,45.25,-65.25,7406:455:1,0.79,1,1,1,0.82907488986784,0.94736842105263,1
Gadus,morhua,47.75,-66.25,7406:476:3,0.60,1,1,1,0.7726872246696,0.7719298245614,1
Gadus,morhua,48.25,-65.25,7406:485:1,0.65,1,1,1,0.70925110132159,0.91228070175439,1
Gadus,morhua,48.75,-67.75,7406:487:4,0.78,1,1,1,0.94801762114537,0.82456140350877,1
Gadus,morhua,48.25,-68.75,7406:488:2,0.75,1,1,1,1,0.75438596491228,1
Gadus,morhua,48.75,-68.75,7406:488:4,0.75,1,1,1,1,0.75438596491228,1
Gadus,morhua,48.25,-69.25,7406:489:1,0.63,1,1,1,1,0.63157894736842,1
Gadus,morhua,48.25,-69.75,7406:489:2,0.70,1,1,1,1,0.70175438596491,1
Gadus,morhua,48.75,-69.25,7406:489:3,0.74,1,1,1,1,0.73684210526316,1
Gadus,morhua,49.25,-66.25,7406:496:1,0.60,1,1,1,0.60176211453744,1,1
Gadus,morhua,40.75,-72.75,7407:102:4,0.64,0.70769230769231,0.9023746701847,1,1,1,1
Gadus,morhua,40.25,-73.75,7407:103:2,0.62,0.81538461538462,0.89973614775726,1,0.83876651982379,1,1
Gadus,morhua,41.25,-70.25,7407:110:1,0.71,0.70769230769231,1,1,1,1,1
Gadus,morhua,43.25,-70.25,7407:130:1,0.78,1,1,1,0.77709251101322,1,1
Gadus,morhua,47.75,-70.25,7407:370:3,0.61,1,1,1,0.77004405286344,0.78947368421053,1
Gadus,morhua,50.75,-0.75,7500:100:4,0.66,0.67692307692308,1,0.98222222222222,1,1,1
Gadus,morhua,51.75,-3.25,7500:113:3,0.73,0.73846153846154,1,0.98222222222222,1,1,1
Gadus,morhua,50.25,-9.25,7500:209:1,0.77,1,0.85224274406332,0.9,1,1,1
Gadus,morhua,50.25,-9.75,7500:209:2,0.77,1,0.85224274406332,0.9,1,1,1
Gadus,morhua,50.75,-9.25,7500:209:3,0.77,1,0.85224274406332,0.9,1,1,1
Gadus,morhua,50.75,-9.75,7500:209:4,0.77,1,0.85224274406332,0.9,1,1,1
Gadus,morhua,53.25,-6.25,7500:236:1,0.69,0.69230769230769,1,1,1,1,1
Gadus,morhua,58.25,-9.25,7500:489:1,0.77,0.8575,1,0.89777777777778,0.9954128440367,1,1
Gadus,morhua,59.75,-6.75,7500:496:4,0.61,0.675,1,0.90666666666667,1,1,1
Gadus,morhua,50.25,-10.25,7501:100:1,0.73,1,0.83905013192612,0.87555555555556,1,1,1
Gadus,morhua,50.25,-10.75,7501:100:2,0.73,1,0.83905013192612,0.87333333333333,1,1,1
Gadus,morhua,50.75,-10.25,7501:100:3,0.73,1,0.83905013192612,0.87555555555556,1,1,1
Gadus,morhua,50.75,-10.75,7501:100:4,0.73,1,0.83905013192612,0.87555555555556,1,1,1
Gadus,morhua,50.75,-11.25,7501:101:3,0.71,1,0.8179419525066,0.86222222222222,1,1,1
Gadus,morhua,52.75,-12.25,7501:122:3,0.77,0.9175,0.96306068601583,0.87111111111111,1,1,1
Gadus,morhua,52.75,-14.25,7501:124:3,0.79,0.9875,0.93403693931398,0.86,0.99082568807339,1,1
Gadus,morhua,53.25,-12.75,7501:132:2,0.73,0.8675,1,0.87333333333333,0.96330275229358,1,1
Gadus,morhua,53.75,-12.25,7501:132:3,0.67,0.765,1,0.87333333333333,1,1,1
Gadus,morhua,53.75,-12.75,7501:132:4,0.75,1,1,0.87333333333333,0.86238532110092,1,1
Gadus,morhua,54.25,-11.75,7501:141:2,0.69,0.785,1,0.87777777777778,1,1,1
Gadus,morhua,56.75,-13.75,7501:363:4,0.60,1,1,0.87333333333333,0.68807339449541,1,1
Gadus,morhua,56.75,-14.75,7501:364:4,0.71,1,1,0.87333333333333,0.81192660550459,1,1
Gadus,morhua,57.25,-12.75,7501:372:2,0.61,0.895,1,0.87777777777778,0.77981651376147,1,1
Gadus,morhua,57.25,-13.25,7501:373:1,0.72,1,1,0.87777777777778,0.82110091743119,1,1
Gadus,morhua,57.75,-13.25,7501:373:3,0.61,1,1,0.87777777777778,0.69724770642202,1,1
Gadus,morhua,57.75,-13.75,7501:373:4,0.75,1,1,0.87777777777778,0.85779816513761,1,1
Gadus,morhua,57.75,-14.25,7501:374:3,0.63,1,1,0.87777777777778,0.72018348623853,1,1
Gadus,morhua,56.25,-15.25,7501:465:1,0.70,1,1,0.87555555555556,0.79816513761468,1,1
Gadus,morhua,56.75,-15.25,7501:465:3,0.62,0.9925,1,0.87555555555556,0.71100917431193,1,1
Gadus,morhua,59.75,-42.25,7504:392:3,0.75,1,1,1,0.74770642201835,1,1
Gadus,morhua,59.75,-42.75,7504:392:4,0.70,1,1,1,0.70183486238532,1,1
Gadus,morhua,59.75,-43.25,7504:393:3,0.78,1,1,1,0.78440366972477,1,1
Gadus,morhua,59.75,-45.25,7504:495:3,0.64,1,1,1,0.63761467889908,1,1
Gadus,morhua,59.75,-45.75,7504:495:4,0.67,1,1,1,0.6743119266055,1,1
Gadus,morhua,50.25,-50.25,7505:100:1,0.68,0.675,1,1,1,1,1
Gadus,morhua,50.75,-50.75,7505:100:4,0.77,0.7725,1,1,1,1,1
Gadus,morhua,51.75,-50.25,7505:110:3,0.76,0.765,1,1,1,1,1
Gadus,morhua,51.25,-52.75,7505:112:2,0.75,0.815,0.92441860465116,1,1,1,1
Gadus,morhua,51.75,-52.25,7505:112:3,0.75,0.815,0.92441860465116,1,1,1,1
Gadus,morhua,51.25,-53.25,7505:113:1,0.75,0.8825,0.84883720930233,1,1,1,1
Gadus,morhua,51.75,-53.25,7505:113:3,0.77,0.905,0.84883720930233,1,1,1,1
Gadus,morhua,51.75,-53.75,7505:113:4,0.70,0.825,0.84883720930233,1,1,1,1
Gadus,morhua,52.25,-50.75,7505:120:2,0.68,0.6775,1,1,1,1,1
Gadus,morhua,52.25,-51.25,7505:121:1,0.76,0.755,1,1,1,1,1
Gadus,morhua,52.75,-51.25,7505:121:3,0.60,0.595,1,1,1,1,1
Gadus,morhua,52.25,-52.25,7505:122:1,0.79,0.94,0.83720930232558,1,1,1,1
Gadus,morhua,52.25,-53.25,7505:123:1,0.71,1,0.7093023255814,1,1,1,1
Gadus,morhua,52.25,-53.75,7505:123:2,0.71,1,0.7093023255814,1,1,1,1
Gadus,morhua,52.75,-53.25,7505:123:3,0.71,1,0.7093023255814,1,1,1,1
Gadus,morhua,52.75,-53.75,7505:123:4,0.71,1,0.7093023255814,1,1,1,1
Gadus,morhua,52.25,-54.25,7505:124:1,0.64,1,0.65406976744186,1,1,0.98245614035088,1
Gadus,morhua,52.25,-54.75,7505:124:2,0.63,1,0.65406976744186,1,1,0.96491228070175,1
Gadus,morhua,52.75,-54.25,7505:124:3,0.65,1,0.65406976744186,1,1,1,1
Gadus,morhua,52.75,-54.75,7505:124:4,0.62,1,0.65406976744186,1,1,0.94736842105263,1
Gadus,morhua,53.25,-52.25,7505:132:1,0.76,0.86,0.88662790697674,1,1,1,1
Gadus,morhua,53.25,-52.75,7505:132:2,0.74,0.8375,0.88662790697674,1,1,1,1
Gadus,morhua,53.25,-53.25,7505:133:1,0.73,1,0.72674418604651,1,1,1,1
