"sovereign_iso3","sovereign","rcp","scenario","b1","b2","c1","c2","p1","p2","msy_tot1","msy_tot2","bbmsy_avg1","bbmsy_avg2","bbmsy_prop1","bbmsy_prop2","b_pdiff","c_pdiff","p_pdiff","bbmsy_prop_diff"
"SYR","Syria","RCP45","Imperfect Productivity Only",73662.0699450136,70512.4985410393,8105.42692509455,8776.07315448621,4185048.4104538,2278389.80987833,12170.0158699809,11865.3315435441,0.954607661657517,0.882126985063351,0.490885750962773,0.448908857509628,-12.7392850289744,24.8015170478485,-25.7517773260734,0.0170731707317073
"SYR","Syria","RCP45","No Adaptation",80806.6935555737,68469.0634884667,7032.02441931975,8101.61842699544,3068611.9180041,2112262.85046844,12170.0158699809,11865.3315435441,0.981932740422421,0.767031241313666,0.43183568677792,0.286649550706033,-15.2680793189761,15.2103284046781,-31.1655267296781,-0.145186136071887
"SYR","Syria","RCP45","Productivity Only",79522.0308545086,68997.2712528096,7591.4356307514,9971.87961119298,4712157.05911473,3194077.19281901,12170.0158699809,11865.3315435441,0.991933438792854,0.948020296770293,0.552631578947368,0.615019255455712,-14.6144109889143,41.8066692686146,4.08866543464763,0.183183568677792
"SYR","Syria","RCP45","Range Shift Only",82657.8188357121,98268.4527179219,6384.73493239259,8424.46716948897,2666885.03035628,3254327.8132935,12170.0158699809,11865.3315435441,1.00685620485249,0.95005531062617,0.453530166880616,0.463286264441592,21.6092979356211,19.8014493001991,6.05211412364584,0.0314505776636714
"SYR","Syria","RCP60","Full Adaptation",87122.4657156499,159032.148176729,5709.2919875168,11771.8871863327,4109577.97807237,5950731.32091305,12150.0685521202,12046.1988288641,1.04357927556928,1.23464651734759,0.632734274711168,0.966367137355584,96.3930623949456,70.1721569811239,98.284370551685,0.531707317073171
"SYR","Syria","RCP60","Imperfect Full Adaptation",77975.2941192922,127058.458162988,6371.92334375098,9322.62695362274,3312646.7346764,1932579.62751471,12150.0685521202,12046.1988288641,0.978390273562922,1.10486783400233,0.527727856225931,0.705519897304236,56.9078955915198,34.7661179823601,-35.6044972764846,0.270860077021823
"SYR","Syria","RCP60","Imperfect Productivity Only",74808.5526013539,87312.7622763213,7620.68942689344,11229.0522334815,3986330.70159196,3626333.21458891,12150.0685521202,12046.1988288641,0.957154907936583,0.881251836944874,0.493453145057766,0.454557124518614,7.82487041898495,62.32503838839,20.8330808582202,0.0198973042362003
"SYR","Syria","RCP60","No Adaptation",80976.4592686661,73252.207233971,6917.63411545549,8823.28059815034,3001109.62067074,2679065.38972775,12150.0685521202,12046.1988288641,0.985280309704309,0.750557317137501,0.434659820282413,0.268806161745828,-9.53888587430984,27.5476622626979,-10.7308386446417,-0.165853658536585
"SYR","Syria","RCP60","Productivity Only",80621.5479333539,86044.6827326047,7119.36973459864,12398.5349097601,4514669.53146526,4537822.15467551,12150.0685521202,12046.1988288641,0.99121515080089,0.940434252032984,0.550834403080873,0.596662387676508,6.2588850015325,79.2308570072985,51.2048118276103,0.162002567394095
"SYR","Syria","RCP60","Range Shift Only",82421.2937235198,99356.5183824455,6398.5055018443,8536.39126714036,2658405.82188009,3256338.8303691,12150.0685521202,12046.1988288641,1.01043973889044,0.951915173703341,0.454942233632863,0.465468549422336,22.6980276487485,23.400444786003,8.50449473556089,0.030808729139923
"SYR","Syria","RCP85","Full Adaptation",86706.0547009965,152037.184137506,5720.19697745824,11213.7590932206,4120442.01793114,5686632.083917,12170.1075582181,11384.0036420963,1.03700257963677,1.2683564212956,0.623748395378691,0.965468549422336,90.3829460328206,53.8698784812512,72.4626117075075,0.537740693196406
"SYR","Syria","RCP85","Imperfect Full Adaptation",77455.2439890802,113309.432859953,6374.55948868673,9311.39376953471,3307118.73587955,1784680.33620809,12170.1075582181,11384.0036420963,0.972539830698647,1.12704238896564,0.520539152759949,0.703594351732991,41.8875504934078,27.7665246683935,-45.874706275446,0.27586649550706
"SYR","Syria","RCP85","Imperfect Productivity Only",73460.0748612857,57293.4738897126,8038.28994396354,9147.67827660535,4231562.72010618,1837673.5322898,12170.1075582181,11384.0036420963,0.94739518914955,0.787200174133585,0.483311938382542,0.319383825417202,-28.2563643265533,25.5200983992783,-44.2675432193328,-0.108344030808729
"SYR","Syria","RCP85","No Adaptation",79858.6151257982,57237.0951225583,7287.81955500597,8942.25292908617,3297312.98141385,2799943.33331253,12170.1075582181,11384.0036420963,0.973964342951731,0.668212079485344,0.427727856225931,0.189730423620026,-28.326962554516,22.7013493074725,-15.0840897089499,-0.237997432605905
"SYR","Syria","RCP85","Productivity Only",73735.2885838755,56712.8374646871,8000.08546398007,9257.68862158921,4239441.97373305,1908481.23462607,12170.1075582181,11384.0036420963,0.961600545524156,0.812647100715559,0.508215661103979,0.381514762516046,-28.9834448351632,27.0296081251098,-42.1201067237561,-0.0462130937098845
"SYR","Syria","RCP85","Range Shift Only",82343.5866062905,95401.4786254501,6357.07018690605,8080.36017921028,2668508.54365606,3166372.14241193,12170.1075582181,11384.0036420963,1.00493500808418,0.97023916145234,0.451476251604621,0.472528883183569,19.4629765056255,10.8748661821616,-3.971137703336,0.044801026957638
"TGO","Togo","RCP26","Full Adaptation",99023.9553085949,157731.777350095,8270.99312442251,11311.9377002539,5444808.84472927,5613801.4335229,10041.2001154834,12222.2584722039,1.04949732498778,1.23306141144784,0.637227214377407,0.963543003851091,77.8817564861224,16.8912027040775,9.95591417773692,0.524261874197689
"TGO","Togo","RCP26","Imperfect Full Adaptation",91537.0290730087,142554.240564059,7875.70529729181,9179.62002690631,5120714.27158282,2751623.946253,10041.2001154834,12222.2584722039,0.983541541742088,1.10618837993878,0.533632862644416,0.709370988446727,60.7653139531733,-5.14296898157128,-46.1047331177633,0.270089858793325
"TGO","Togo","RCP26","Imperfect Productivity Only",76893.9908415674,59549.1569229187,12349.5885962931,8117.75843943759,6002197.14326739,251615.010448386,10041.2001154834,12222.2584722039,0.956160330538209,0.885954227312233,0.491784338896021,0.458536585365854,-32.8435347101593,-16.1156494677531,-95.0716891535419,0.0192554557124519
"TGO","Togo","RCP26","No Adaptation",88672.2621059796,61377.4902493938,9677.3216791098,8593.11471588863,5105502.0327952,779226.615785498,10041.2001154834,12222.2584722039,0.991788876796463,0.788873094644747,0.439281129653402,0.303080872913992,-30.7816347619096,-11.2035850328467,-84.7375123782121,-0.136200256739409
"TGO","Togo","RCP26","Productivity Only",82146.3274529242,57558.1582942173,11688.114629766,9343.70979864154,6307131.38346141,1269407.24880418,10041.2001154834,12222.2584722039,1.00287083876944,0.962287179957259,0.564313222079589,0.634017971758665,-35.0888801895853,-3.44735755956552,-75.1364852927266,0.194736842105263
"TGO","Togo","RCP26","Range Shift Only",94841.2083491993,96447.2490255913,7896.2304575142,9455.03796283857,3593669.70542062,2892591.78172103,10041.2001154834,12222.2584722039,1.01492361321548,0.948083022907076,0.457894736842105,0.457637997432606,8.76822890829056,-2.29695491833313,-43.3436366660817,0.0183568677792041
"TGO","Togo","RCP45","Full Adaptation",92651.326226655,145797.522075051,8199.2653261967,9711.39741713242,5374186.29123087,4880430.51694778,10027.3365948196,10669.6420491521,1.03931191673005,1.22916065539399,0.626315789473684,0.965596919127086,69.6062925638662,13.3066048160763,11.3959094163539,0.533761232349166
"TGO","Togo","RCP45","Imperfect Full Adaptation",86404.0443722864,129500.629271112,7483.77733769627,8136.27910417653,4899351.05828775,2424689.61928872,10027.3365948196,10669.6420491521,0.974586723268457,1.09853268623418,0.523363286264442,0.694351732991014,50.6481132378553,-5.07090570674573,-44.6564182698413,0.262516046213094
"TGO","Togo","RCP45","Imperfect Productivity Only",79868.699417435,56955.1566116244,10915.921621434,8414.99749769253,6149075.39842653,589718.964811958,10027.3365948196,10669.6420491521,0.954607661657517,0.882126985063351,0.490885750962773,0.448908857509628,-33.7440525887717,-1.81899112508364,-86.539654615064,0.0170731707317073
"TGO","Togo","RCP45","No Adaptation",85962.3306842524,56733.6541904866,8570.90143411882,8376.12022365878,4381157.74853694,850885.22430159,10027.3365948196,10669.6420491521,0.981932740422421,0.767031241313666,0.43183568677792,0.286649550706033,-34.0017264086585,-2.27258721801023,-80.578530307754,-0.145186136071887
"TGO","Togo","RCP45","Productivity Only",83701.3866712576,55083.1511250866,10567.5375819842,9314.73555119152,6479969.81046047,1308475.07659536,10027.3365948196,10669.6420491521,0.991933438792854,0.948020296770293,0.552631578947368,0.615019255455712,-35.9217570223729,8.6785984273681,-70.1340341595251,0.183183568677792
"TGO","Togo","RCP45","Range Shift Only",89271.0086710775,91134.1513144905,7506.46733665303,8607.97407565991,3462212.91622556,2655033.66432644,10027.3365948196,10669.6420491521,1.00685620485249,0.95005531062617,0.453530166880616,0.463286264441592,6.01638018544969,0.432540752289086,-39.3988115307404,0.0314505776636714
"TGO","Togo","RCP60","Full Adaptation",93513.7923667655,164435.929741366,8219.16253426305,11340.9870450294,5388280.42361079,5595745.21645491,10030.1237269937,12152.5569068178,1.04357927556928,1.23464651734759,0.632734274711168,0.966367137355584,89.1411413839001,31.3973000279069,27.1141366976267,0.531707317073171
"TGO","Togo","RCP60","Imperfect Full Adaptation",87145.4760453083,148742.081119584,7527.8496903888,9420.8523024755,4922848.48606546,2935174.7345988,10030.1237269937,12152.5569068178,0.978390273562922,1.10486783400233,0.527727856225931,0.705519897304236,71.0894148196469,9.15051323063728,-33.3239473898733,0.270860077021823
"TGO","Togo","RCP60","Imperfect Productivity Only",81422.3284636845,71047.2236353872,10759.8961469598,10956.9200316948,6156398.5083756,1427146.24924385,10030.1237269937,12152.5569068178,0.957154907936583,0.881251836944874,0.493453145057766,0.454557124518614,-18.2784869967876,26.947478475199,-67.5806427211105,0.0198973042362003
"TGO","Togo","RCP60","No Adaptation",86938.2137266528,63859.309628497,8631.06551095096,9736.65103900421,4402142.3280133,1224696.66541921,10030.1237269937,12152.5569068178,0.985280309704309,0.750557317137501,0.434659820282413,0.268806161745828,-26.5463288338538,12.8093747712898,-72.179530461208,-0.165853658536585
"TGO","Togo","RCP60","Productivity Only",85251.8229535855,69165.2321531336,10411.8413498018,11835.7647159601,6482513.69333428,2125784.7420145,10030.1237269937,12152.5569068178,0.99121515080089,0.940434252032984,0.550834403080873,0.596662387676508,-20.4432329716369,37.1298213522194,-51.7102223504465,0.162002567394095
"TGO","Togo","RCP60","Range Shift Only",90064.160974718,101960.782939697,7548.70621433962,9840.85768761404,3492268.20488725,3152442.17659709,10030.1237269937,12152.5569068178,1.01043973889044,0.951915173703341,0.454942233632863,0.465468549422336,17.2795926774821,14.0167187368478,-28.3884540366554,0.030808729139923
"TGO","Togo","RCP85","Full Adaptation",93775.7319588038,108604.151741203,7918.98753185122,7021.86087770849,5124398.98893998,3631774.7749435,11453.8871279904,7696.17596923676,1.03700257963677,1.2683564212956,0.623748395378691,0.965468549422336,28.1043685858847,-20.1465739601844,-10.7763379837288,0.537740693196406
"TGO","Togo","RCP85","Imperfect Full Adaptation",89042.1024114255,95639.6343053678,7069.58123825171,5988.41836165194,4683185.23599113,1741303.17500968,11453.8871279904,7696.17596923676,0.972539830698647,1.12704238896564,0.520539152759949,0.703594351732991,12.8120312901991,-31.899003545382,-57.2205173550882,0.27586649550706
"TGO","Togo","RCP85","Imperfect Productivity Only",81597.065045028,39203.2078953441,10938.2380277215,6409.61257021711,6011898.00822723,197005.701155893,11453.8871279904,7696.17596923676,0.94739518914955,0.787200174133585,0.483311938382542,0.319383825417202,-53.7577328908971,-27.1091335710522,-95.1600605256461,-0.108344030808729
"TGO","Togo","RCP85","No Adaptation",84777.8674061309,40882.5606228853,8793.43720857679,6775.53698202345,4070416.62813749,1166119.43073796,11453.8871279904,7696.17596923676,0.973964342951731,0.668212079485344,0.427727856225931,0.189730423620026,-51.7768471020435,-22.9477982123435,-71.3513495724995,-0.237997432605905
"TGO","Togo","RCP85","Productivity Only",82048.9893189486,38064.3567351815,10876.4802717587,6628.06030053275,6019340.32206417,382290.347884823,11453.8871279904,7696.17596923676,0.961600545524156,0.812647100715559,0.508215661103979,0.381514762516046,-55.1010683568706,-24.6249203432307,-90.6080781696357,-0.0462130937098845
"TGO","Togo","RCP85","Range Shift Only",87840.6236484071,69826.2943828603,7701.92958545605,6351.60942083717,3115488.84325266,1986056.37722221,11453.8871279904,7696.17596923676,1.00493500808418,0.97023916145234,0.451476251604621,0.472528883183569,-17.6361749601988,-27.7687521934875,-51.2075406853137,0.044801026957638
"THA","Thailand","RCP26","Full Adaptation",2556405.89242172,2951285.03846411,174754.200721542,170553.8438032,201163604.423922,179201742.227239,174366.210303286,175813.148686037,1.04949732498778,1.23306141144784,0.637227214377407,0.963543003851091,7.04531585508937,11.7730852882353,9.44420440618391,0.524261874197689
"THA","Thailand","RCP26","Imperfect Full Adaptation",2106731.65486227,2724913.15684615,236435.449494809,85800.7059608985,203628614.088887,56998451.6386574,174366.210303286,175813.148686037,0.983541541742088,1.10618837993878,0.533632862644416,0.709370988446727,-1.16536161343347,-43.7701935570308,-65.1892324569767,0.270089858793325
"THA","Thailand","RCP26","Imperfect Productivity Only",2117740.04852248,2495849.27421349,234602.257288305,104372.406028064,208720195.99356,69753642.8052444,174366.210303286,175813.148686037,0.956160330538209,0.885954227312233,0.491784338896021,0.458536585365854,-9.47367997232934,-31.5991619973433,-57.3992314674455,0.0192554557124519
"THA","Thailand","RCP26","No Adaptation",2757042.67383298,2527405.75792425,152589.367434372,117713.682073145,163737991.609096,63214361.5519929,174366.210303286,175813.148686037,0.991788876796463,0.788873094644747,0.439281129653402,0.303080872913992,-8.32910270443766,-22.8559079493054,-61.3929785440942,-0.136200256739409
"THA","Thailand","RCP26","Productivity Only",2434572.83186729,2657055.10114919,197615.454752089,163989.771367313,221394681.404704,141549179.60895,174366.210303286,175813.148686037,1.00287083876944,0.962287179957259,0.564313222079589,0.634017971758665,-3.62662405021027,7.47129641116292,-13.5514133171479,0.194736842105263
"THA","Thailand","RCP26","Range Shift Only",2826757.0735478,2972350.0896991,128135.779162319,114797.880905821,128279441.254674,84830096.1060821,174366.210303286,175813.148686037,1.01492361321548,0.948083022907076,0.457894736842105,0.457637997432606,7.80936101967531,-24.7667889080185,-48.1915618529123,0.0183568677792041
"THA","Thailand","RCP45","Full Adaptation",2573219.61710682,2977988.20647484,175747.441325039,174114.483553295,201823145.384335,181551395.573056,176862.800789548,179109.526936976,1.03931191673005,1.22916065539399,0.626315789473684,0.965596919127086,7.23786064286616,16.3036940692586,21.4353243230478,0.533761232349166
"THA","Thailand","RCP45","Imperfect Full Adaptation",2117504.68929243,2747033.68862181,236795.842996335,86595.5827418243,203096683.263335,55594884.9322806,176862.800789548,179109.526936976,0.974586723268457,1.09853268623418,0.523363286264442,0.694351732991014,-1.07885073514219,-42.1565285241103,-62.8139301207556,0.262516046213094
"THA","Thailand","RCP45","Imperfect Productivity Only",2129647.22709226,2476083.33959042,235441.931916929,105481.174985255,207208265.42934,56644362.3283335,176862.800789548,179109.526936976,0.954607661657517,0.882126985063351,0.490885750962773,0.448908857509628,-10.8358187806802,-29.5414714778973,-62.1119601493482,0.0170731707317073
"THA","Thailand","RCP45","No Adaptation",2776993.30126738,2604558.37385198,149706.752607196,124230.40157199,149504599.740752,86034352.6657395,176862.800789548,179109.526936976,0.981932740422421,0.767031241313666,0.43183568677792,0.286649550706033,-6.20941099629951,-17.0175029459437,-42.4537085715575,-0.145186136071887
"THA","Thailand","RCP45","Productivity Only",2442995.50255163,2645770.67284927,198474.800638152,164295.81977954,219599305.806927,128859586.299883,176862.800789548,179109.526936976,0.991933438792854,0.948020296770293,0.552631578947368,0.615019255455712,-4.72534911619069,9.74509627539851,-13.8089486722601,0.183183568677792
"THA","Thailand","RCP45","Range Shift Only",2845984.62847316,3039319.37819982,128922.808008812,116836.490474039,128009050.518738,86741740.9776196,176862.800789548,179109.526936976,1.00685620485249,0.95005531062617,0.453530166880616,0.463286264441592,9.44640654382276,-21.9564325327412,-41.9805536899641,0.0314505776636714
"THA","Thailand","RCP60","Full Adaptation",2540182.75522934,2942720.24916278,173789.663766104,170561.944933482,200005207.12967,178488651.597801,173457.731667752,175596.795491007,1.04357927556928,1.23464651734759,0.632734274711168,0.966367137355584,9.70392552382403,4.42551294912336,-1.68849774644752,0.531707317073171
"THA","Thailand","RCP60","Imperfect Full Adaptation",2095733.46304868,2717221.69552502,234941.129182586,85643.7922675398,202568543.095766,56230638.8061875,173457.731667752,175596.795491007,0.978390273562922,1.10486783400233,0.527727856225931,0.705519897304236,1.29739196323699,-47.5651093100874,-69.0281789669741,0.270860077021823
"THA","Thailand","RCP60","Imperfect Productivity Only",2123033.94070529,2368770.49702711,230919.789971982,108663.747516777,206853502.858133,64570951.1514229,173457.731667752,175596.795491007,0.957154907936583,0.881251836944874,0.493453145057766,0.454557124518614,-11.6927875618397,-33.4712817807114,-64.4343371255803,0.0198973042362003
"THA","Thailand","RCP60","No Adaptation",2682420.19153974,2398547.51397405,163333.595513752,120542.617650326,181554190.00461,59511601.6924667,173457.731667752,175596.795491007,0.985280309704309,0.750557317137501,0.434659820282413,0.268806161745828,-10.5827073051796,-26.1985158220696,-67.2210254740165,-0.165853658536585
