"sovereign_iso3","sovereign","rcp","scenario","msy_tot1","msy_tot2","c_tot","p_tot","bbmsy_avg2","bbmsy_good_prop","c_tot_rel","p_tot_rel","b_prop_diff"
"SYR","Syria","RCP45","Imperfect Productivity Only",12151.020037366,11453.9311655337,362380.975136963,128789824.72501,0.895301328460585,0.476185774003489,16.530623489473,18.6721190581431,0.135676903327738
"SYR","Syria","RCP45","No Adaptation",12151.020037366,11453.9311655337,310974.887360574,108525764.726515,0.755335050797472,0.340508870675751,0,0,0
"SYR","Syria","RCP45","Productivity Only",12151.020037366,11453.9311655337,387643.235868426,166922328.534356,0.935188102010324,0.60485171653336,24.6541928702286,53.8089401673421,0.264342845857608
"SYR","Syria","RCP45","Range Shift Only",12151.020037366,11453.9311655337,292311.426934812,116530419.504325,0.952377399874711,0.452453836279254,-6.00159729429289,7.37581052571405,0.111944965603502
"SYR","Syria","RCP60","Full Adaptation",12151.020037366,12013.8832620222,351804.360170133,199013256.701043,1.24896881553093,0.847437543201343,9.77352655762609,68.7752880487907,0.511207662683914
"SYR","Syria","RCP60","Imperfect Full Adaptation",12151.020037366,12013.8832620222,324471.202339907,114418410.039843,1.15916101435479,0.63513380073072,1.24476038335498,-2.96626248588004,0.298903920213291
"SYR","Syria","RCP60","Imperfect Productivity Only",12151.020037366,12013.8832620222,375888.64788321,145502647.267276,0.888923283575606,0.478555676245022,17.2885476779284,23.3950522265254,0.142325795727593
"SYR","Syria","RCP60","No Adaptation",12151.020037366,12013.8832620222,320481.969744729,117916111.417633,0.735541494969728,0.336229880517429,0,0,0
"SYR","Syria","RCP60","Productivity Only",12151.020037366,12013.8832620222,400838.144036522,183656822.922231,0.924212463355189,0.594088410519733,25.0735398174814,55.7521026721778,0.257858530002304
"SYR","Syria","RCP60","Range Shift Only",12151.020037366,12013.8832620222,295783.174935909,116404626.455092,0.955029807043631,0.453046311839637,-7.70676579044136,-1.28183073913209,0.116816431322208
"SYR","Syria","RCP85","Full Adaptation",12151.020037366,11108.1992002816,342534.906614187,194659720.644533,1.32135859032464,0.841776110068793,2.80050304529282,49.6604310000427,0.545209176788124
"SYR","Syria","RCP85","Imperfect Full Adaptation",12151.020037366,11108.1992002816,328608.721144027,111839416.325841,1.21023743911138,0.630756064645667,-1.37898010865921,-14.0143878009382,0.334189131364998
"SYR","Syria","RCP85","Imperfect Productivity Only",12151.020037366,11108.1992002816,366428.39445154,121089792.143984,0.778399760567611,0.405121622066423,9.97134175912067,-6.90241195266367,0.108554688785754
"SYR","Syria","RCP85","No Adaptation",12151.020037366,11108.1992002816,333203.531565668,130067593.246793,0.651740876739884,0.296566933280669,0,0,0
"SYR","Syria","RCP85","Productivity Only",12151.020037366,11108.1992002816,368408.040814289,123061685.732323,0.793890178115189,0.455054145683157,10.565467023474,-5.38635899964473,0.158487212402488
"SYR","Syria","RCP85","Range Shift Only",12151.020037366,11108.1992002816,283624.295848349,114867313.406948,0.991889205764471,0.455284552845528,-14.8795648966727,-11.6864466085747,0.15871761956486
"TGO","Togo","RCP26","Full Adaptation",8625.98366431157,12229.6177114859,386551.320812285,211718853.23714,1.23811098047285,0.847898357526085,7.02487804664424,111.308134608803,0.498140285046575
"TGO","Togo","RCP26","Imperfect Full Adaptation",8625.98366431157,12229.6177114859,326690.98508865,135684944.340514,1.15343250917188,0.638820315328659,-9.54871719341529,35.4217257684621,0.289062242849149
"TGO","Togo","RCP26","Imperfect Productivity Only",8625.98366431157,12229.6177114859,384677.876628029,93233426.158066,0.90395704671429,0.47065600210658,6.50617554958423,-6.94743966621595,0.12089792962707
"TGO","Togo","RCP26","No Adaptation",8625.98366431157,12229.6177114859,361178.940698083,100194369.530116,0.778544020522817,0.34975807247951,0,0,0
"TGO","Togo","RCP26","Productivity Only",8625.98366431157,12229.6177114859,405668.361085632,124719909.662229,0.95154550133305,0.614100918337119,12.3178334543982,24.4779624315521,0.264342845857608
"TGO","Togo","RCP26","Range Shift Only",8625.98366431157,12229.6177114859,346797.338949029,124092705.383577,0.947342963421658,0.453572956782199,-3.98184947363132,23.8519748819588,0.103814884302689
"TGO","Togo","RCP45","Full Adaptation",8625.98366431157,10421.5589982207,375260.355666204,207114377.466782,1.24070520397289,0.843520621441032,1.64342813993448,86.8895279281797,0.503011750765281
"TGO","Togo","RCP45","Imperfect Full Adaptation",8625.98366431157,10421.5589982207,317902.487843322,133423312.040359,1.14996074892929,0.629340706362529,-13.8925863318442,20.3944415004993,0.288831835686778
"TGO","Togo","RCP45","Imperfect Productivity Only",8625.98366431157,10421.5589982207,415368.18712012,123131558.253832,0.895301328460585,0.476185774003489,12.5070789964109,11.1076839598481,0.135676903327738
"TGO","Togo","RCP45","No Adaptation",8625.98366431157,10421.5589982207,369192.935080442,110821820.656733,0.755335050797472,0.340508870675751,0,0,0
"TGO","Togo","RCP45","Productivity Only",8625.98366431157,10421.5589982207,433941.195433634,150321010.485787,0.935188102010324,0.60485171653336,17.5377842317282,35.6420690392747,0.264342845857608
"TGO","Togo","RCP45","Range Shift Only",8625.98366431157,10421.5589982207,339952.492579346,124916370.527234,0.952377399874711,0.452453836279254,-7.92009806328611,12.7182081894855,0.111944965603502
"TGO","Togo","RCP60","Full Adaptation",8625.98366431157,11868.6973432313,392669.826884753,214742731.564036,1.24896881553093,0.847437543201343,2.89587005149495,78.9035036923923,0.511207662683914
"TGO","Togo","RCP60","Imperfect Full Adaptation",8625.98366431157,11868.6973432313,327808.172444729,138599298.681803,1.15916101435479,0.63513380073072,-14.1005883205012,15.4679367394039,0.298903920213291
"TGO","Togo","RCP60","Imperfect Productivity Only",8625.98366431157,11868.6973432313,436587.909705245,139958104.331129,0.888923283575606,0.478555676245022,14.4042392548523,16.5999661670403,0.142325795727593
"TGO","Togo","RCP60","No Adaptation",8625.98366431157,11868.6973432313,381618.646781682,120032714.358276,0.735541494969728,0.336229880517429,0,0,0
"TGO","Togo","RCP60","Productivity Only",8625.98366431157,11868.6973432313,454950.06208331,166917020.62019,0.924212463355189,0.594088410519733,19.2158889299715,39.0596068018372,0.257858530002304
"TGO","Togo","RCP60","Range Shift Only",8625.98366431157,11868.6973432313,350593.630659252,131495647.963639,0.955029807043631,0.453046311839637,-8.1298480522569,9.54984119674947,0.116816431322208
"TGO","Togo","RCP85","Full Adaptation",8625.98366431157,1175.03348158385,343490.997143268,193708132.45512,1.32135859032464,0.841776110068793,-3.84426180155229,66.3762152518627,0.545209176788124
"TGO","Togo","RCP85","Imperfect Full Adaptation",8625.98366431157,1175.03348158385,294180.774752417,128637149.666734,1.21023743911138,0.630756064645667,-17.648003017932,10.4866472619432,0.334189131364998
"TGO","Togo","RCP85","Imperfect Productivity Only",8625.98366431157,1175.03348158385,387947.897483694,113164749.342085,0.778399760567611,0.405121622066423,8.60085642803994,-2.80262136219766,0.108554688785754
"TGO","Togo","RCP85","No Adaptation",8625.98366431157,1175.03348158385,357223.607845811,116427779.152135,0.651740876739884,0.296566933280669,0,0,0
"TGO","Togo","RCP85","Productivity Only",8625.98366431157,1175.03348158385,391979.831258587,117903515.530986,0.793890178115189,0.455054145683157,9.72954268682542,1.26751226348009,0.158487212402488
"TGO","Togo","RCP85","Range Shift Only",8625.98366431157,1175.03348158385,316077.326616116,117194468.550244,0.991889205764471,0.455284552845528,-11.5183544217088,0.658510712556607,0.15871761956486
"THA","Thailand","RCP26","Full Adaptation",173855.794821504,175391.762784072,6414522.41918593,7013984869.55052,1.23811098047285,0.847898357526085,23.015947212578,66.3911204391607,0.498140285046575
"THA","Thailand","RCP26","Imperfect Full Adaptation",173855.794821504,175391.762784072,5225696.09184701,3663797825.15778,1.15343250917188,0.638820315328659,0.216962787575855,-13.0845822269889,0.289062242849149
"THA","Thailand","RCP26","Imperfect Productivity Only",173855.794821504,175391.762784072,5578300.44197405,4092463268.01886,0.90395704671429,0.47065600210658,6.97911206191853,-2.91545231613751,0.12089792962707
"THA","Thailand","RCP26","No Adaptation",173855.794821504,175391.762784072,5214382.82152256,4215360081.13793,0.778544020522817,0.34975807247951,0,0,0
"THA","Thailand","RCP26","Productivity Only",173855.794821504,175391.762784072,6542498.23723926,6284335026.42582,0.95154550133305,0.614100918337119,25.4702322628645,49.0818080890818,0.264342845857608
"THA","Thailand","RCP26","Range Shift Only",173855.794821504,175391.762784072,4634852.50924419,3946958762.61648,0.947342963421658,0.453572956782199,-11.1140729807243,-6.36722162176481,0.103814884302689
"THA","Thailand","RCP45","Full Adaptation",173855.794821504,178975.018827528,6531894.83614964,7092245125.13503,1.24070520397289,0.843520621441032,23.7683475732289,60.5621158618025,0.503011750765281
"THA","Thailand","RCP45","Imperfect Full Adaptation",173855.794821504,178975.018827528,5268464.07504791,3636672668.76968,1.14996074892929,0.629340706362529,-0.171526153661314,-17.6689682756375,0.288831835686778
"THA","Thailand","RCP45","Imperfect Productivity Only",173855.794821504,178975.018827528,5646264.43116361,3726448685.06837,0.895301328460585,0.476185774003489,6.98715091661773,-15.636519188468,0.135676903327738
"THA","Thailand","RCP45","No Adaptation",173855.794821504,178975.018827528,5277516.39593069,4417134818.55172,0.755335050797472,0.340508870675751,0,0,0
"THA","Thailand","RCP45","Productivity Only",173855.794821504,178975.018827528,6584613.85763421,5901013730.04938,0.935188102010324,0.60485171653336,24.767283768391,33.5936975540219,0.264342845857608
"THA","Thailand","RCP45","Range Shift Only",173855.794821504,178975.018827528,4700178.23853795,3985504938.8223,0.952377399874711,0.452453836279254,-10.9395805541772,-9.77171622465751,0.111944965603502
"THA","Thailand","RCP60","Full Adaptation",173855.794821504,175625.66451433,6398972.78920314,6976981187.69786,1.24896881553093,0.847437543201343,19.4191308907759,68.6333691730518,0.511207662683914
"THA","Thailand","RCP60","Imperfect Full Adaptation",173855.794821504,175625.66451433,5205417.87790068,3639228349.82154,1.15916101435479,0.63513380073072,-2.85527077860618,-12.0399896014356,0.298903920213291
"THA","Thailand","RCP60","Imperfect Productivity Only",173855.794821504,175625.66451433,5693045.40838436,4201625195.05827,0.888923283575606,0.478555676245022,6.24494855457037,1.55312069557775,0.142325795727593
"THA","Thailand","RCP60","No Adaptation",173855.794821504,175625.66451433,5358415.13957744,4137366893.58206,0.735541494969728,0.336229880517429,0,0,0
"THA","Thailand","RCP60","Productivity Only",173855.794821504,175625.66451433,6550050.36756957,6240365575.12055,0.924212463355189,0.594088410519733,22.238576089237,50.829397914908,0.257858530002304
"THA","Thailand","RCP60","Range Shift Only",173855.794821504,175625.66451433,4616299.01875864,3919385290.56923,0.955029807043631,0.453046311839637,-13.8495450891347,-5.26860703001635,0.116816431322208
"THA","Thailand","RCP85","Full Adaptation",173855.794821504,178530.121996852,6550687.81813682,7105278303.41542,1.32135859032464,0.841776110068793,-2.53650574999297,23.7888667792243,0.545209176788124
"THA","Thailand","RCP85","Imperfect Full Adaptation",173855.794821504,178530.121996852,5317280.55089074,3647679063.98837,1.21023743911138,0.630756064645667,-20.8875835965552,-36.4497717860859,0.334189131364998
"THA","Thailand","RCP85","Imperfect Productivity Only",173855.794821504,178530.121996852,5853095.01765807,3460329926.47785,0.778399760567611,0.405121622066423,-12.9155428505039,-39.7137871327254,0.108554688785754
"THA","Thailand","RCP85","No Adaptation",173855.794821504,178530.121996852,6721170.69939379,5739836294.07286,0.651740876739884,0.296566933280669,0,0,0
"THA","Thailand","RCP85","Productivity Only",173855.794821504,178530.121996852,6066138.31827157,3860883888.35101,0.793890178115189,0.455054145683157,-9.74580784239412,-32.7352960860943,0.158487212402488
"THA","Thailand","RCP85","Range Shift Only",173855.794821504,178530.121996852,4703716.53067945,3995369775.31178,0.991889205764471,0.455284552845528,-30.0164102199682,-30.3922695593682,0.15871761956486
"TKM","Turkmenistan","RCP26","Full Adaptation",0,0,0,0,1.23811098047285,0.847898357526085,NA,NA,0.498140285046575
"TKM","Turkmenistan","RCP26","Imperfect Full Adaptation",0,0,0,0,1.15343250917188,0.638820315328659,NA,NA,0.289062242849149
"TKM","Turkmenistan","RCP26","Imperfect Productivity Only",0,0,0,0,0.90395704671429,0.47065600210658,NA,NA,0.12089792962707
"TKM","Turkmenistan","RCP26","No Adaptation",0,0,0,0,0.778544020522817,0.34975807247951,NA,NA,0
"TKM","Turkmenistan","RCP26","Productivity Only",0,0,0,0,0.95154550133305,0.614100918337119,NA,NA,0.264342845857608
"TKM","Turkmenistan","RCP26","Range Shift Only",0,0,0,0,0.947342963421658,0.453572956782199,NA,NA,0.103814884302689
"TKM","Turkmenistan","RCP45","Full Adaptation",0,0,0,0,1.24070520397289,0.843520621441032,NA,NA,0.503011750765281
"TKM","Turkmenistan","RCP45","Imperfect Full Adaptation",0,0,0,0,1.14996074892929,0.629340706362529,NA,NA,0.288831835686778
"TKM","Turkmenistan","RCP45","Imperfect Productivity Only",0,0,0,0,0.895301328460585,0.476185774003489,NA,NA,0.135676903327738
"TKM","Turkmenistan","RCP45","No Adaptation",0,0,0,0,0.755335050797472,0.340508870675751,NA,NA,0
"TKM","Turkmenistan","RCP45","Productivity Only",0,0,0,0,0.935188102010324,0.60485171653336,NA,NA,0.264342845857608
"TKM","Turkmenistan","RCP45","Range Shift Only",0,0,0,0,0.952377399874711,0.452453836279254,NA,NA,0.111944965603502
"TKM","Turkmenistan","RCP60","Full Adaptation",0,0,0,0,1.24896881553093,0.847437543201343,NA,NA,0.511207662683914
"TKM","Turkmenistan","RCP60","Imperfect Full Adaptation",0,0,0,0,1.15916101435479,0.63513380073072,NA,NA,0.298903920213291
"TKM","Turkmenistan","RCP60","Imperfect Productivity Only",0,0,0,0,0.888923283575606,0.478555676245022,NA,NA,0.142325795727593
"TKM","Turkmenistan","RCP60","No Adaptation",0,0,0,0,0.735541494969728,0.336229880517429,NA,NA,0
"TKM","Turkmenistan","RCP60","Productivity Only",0,0,0,0,0.924212463355189,0.594088410519733,NA,NA,0.257858530002304
"TKM","Turkmenistan","RCP60","Range Shift Only",0,0,0,0,0.955029807043631,0.453046311839637,NA,NA,0.116816431322208
"TKM","Turkmenistan","RCP85","Full Adaptation",0,0,0,0,1.32135859032464,0.841776110068793,NA,NA,0.545209176788124
"TKM","Turkmenistan","RCP85","Imperfect Full Adaptation",0,0,0,0,1.21023743911138,0.630756064645667,NA,NA,0.334189131364998
"TKM","Turkmenistan","RCP85","Imperfect Productivity Only",0,0,0,0,0.778399760567611,0.405121622066423,NA,NA,0.108554688785754
"TKM","Turkmenistan","RCP85","No Adaptation",0,0,0,0,0.651740876739884,0.296566933280669,NA,NA,0
"TKM","Turkmenistan","RCP85","Productivity Only",0,0,0,0,0.793890178115189,0.455054145683157,NA,NA,0.158487212402488
"TKM","Turkmenistan","RCP85","Range Shift Only",0,0,0,0,0.991889205764471,0.455284552845528,NA,NA,0.15871761956486
"TLS","East Timor","RCP26","Full Adaptation",25134.3151137751,25532.3767894958,895448.706632476,983647657.075652,1.23811098047285,0.847898357526085,26.4088610387842,74.6501814328581,0.498140285046575
"TLS","East Timor","RCP26","Imperfect Full Adaptation",25134.3151137751,25532.3767894958,736221.682504864,521320088.428181,1.15343250917188,0.638820315328659,3.93107239775657,-7.43774218986129,0.289062242849149
"TLS","East Timor","RCP26","Imperfect Productivity Only",25134.3151137751,25532.3767894958,760712.510620077,566843252.953919,0.90395704671429,0.47065600210658,7.3883979430503,0.645059498961849,0.12089792962707
"TLS","East Timor","RCP26","No Adaptation",25134.3151137751,25532.3767894958,708374.950358692,563210211.982403,0.778544020522817,0.34975807247951,0,0,0
