"rcp","scenario","scenario_short","sovereign_iso3","sovereign","msy_tot1","msy_tot2","c_tot","p_tot","bbmsy_avg2","bbmsy_good_prop","c_tot_rel","p_tot_rel","b_prop_diff"
"RCP 4.5","Full Adaptation","Full","SLB","Solomon Islands",188828.241796977,198020.630994941,16930802.9150149,17412910937.8455,1.20565147339233,0.926407779748998,43.6548239329289,119.165461279043,0.596819764767725
"RCP 4.5","No Adaptation","BAU","SLB","Solomon Islands",188828.241796977,198020.630994941,11785753.1348336,7945098117.2965,0.728037359640935,0.329588014981273,0,0,0
"RCP 4.5","Productivity Only","Productivity","SLB","Solomon Islands",188828.241796977,198020.630994941,16581221.2405061,13739287854.6248,1.13065835630074,0.851961364084368,40.6886861688889,72.9278562931061,0.522373349103095
"RCP 4.5","Range Shift Only","Range","SLB","Solomon Islands",188828.241796977,198020.630994941,11328570.5790689,7905156567.57204,0.769965681630867,0.359090610421184,-3.87911192890542,-0.502719401759349,0.0295025954399107
"RCP 6.0","Full Adaptation","Full","SLB","Solomon Islands",188828.241796977,198080.85560687,16913732.0576936,17403352550.4845,1.21800702142834,0.927627686846776,44.2176228418309,161.665806382076,0.616052060737527
"RCP 6.0","No Adaptation","BAU","SLB","Solomon Islands",188828.241796977,198080.85560687,11727923.206891,6650984624.66768,0.700902795399399,0.311575626109249,0,0,0
"RCP 6.0","Productivity Only","Productivity","SLB","Solomon Islands",188828.241796977,198080.85560687,16761291.6330843,14969264671.2345,1.11588698999668,0.833826332741734,42.9178153488917,125.068399883461,0.522250706632485
"RCP 6.0","Range Shift Only","Range","SLB","Solomon Islands",188828.241796977,198080.85560687,11343680.8921288,7905122401.91874,0.77566750281813,0.361335699730494,-3.27630312702282,18.8564227407717,0.049760073621245
"RCP 8.5","Full Adaptation","Full","SLB","Solomon Islands",188828.241796977,10394.8582203874,16280776.3988192,16638697124.4323,1.81145477764722,0.927027206811681,5.88827286029122,83.081838409978,0.763254174150203
"RCP 8.5","No Adaptation","BAU","SLB","Solomon Islands",188828.241796977,10394.8582203874,15375429.1755235,9088119973.52411,0.544953381309956,0.163773032661478,0,0,0
"RCP 8.5","Productivity Only","Productivity","SLB","Solomon Islands",188828.241796977,10394.8582203874,14050540.0903121,5709529001.57837,0.717532128808853,0.356415885052884,-8.61692425028719,-37.175906367746,0.192642852391406
"RCP 8.5","Range Shift Only","Range","SLB","Solomon Islands",188828.241796977,10394.8582203874,11112434.9189106,7555005028.2051,0.998958315927284,0.374775493913391,-27.7260179728789,-16.8694399918283,0.211002461251912
"RCP 2.6","Full Adaptation","Full","SLE","Sierra Leone",91117.4394562827,74605.7844817655,6323529.87389472,3541338227.45436,1.32362674748764,0.932427123438359,18.6439253927901,281.648465279145,0.662921348314607
"RCP 2.6","No Adaptation","BAU","SLE","Sierra Leone",91117.4394562827,74605.7844817655,5329838.71947901,927905795.419396,0.643770106134843,0.269505775123753,0,0,0
"RCP 2.6","Productivity Only","Productivity","SLE","Sierra Leone",91117.4394562827,74605.7844817655,5957565.61473249,1367637912.84977,0.80316453923139,0.526832717843954,11.7775964394442,47.389737148007,0.257326942720201
"RCP 2.6","Range Shift Only","Range","SLE","Sierra Leone",91117.4394562827,74605.7844817655,5567159.81030524,1917652105.83438,0.841432571508903,0.425394829889212,4.45268803273334,106.664525138313,0.155889054765459
"RCP 4.5","Full Adaptation","Full","SLE","Sierra Leone",91117.4394562827,10718.2756119622,4088273.66024428,2457784039.82657,1.2178035822554,0.922024972394462,7.52796440861413,129.004798539559,0.644355729210906
"RCP 4.5","No Adaptation","BAU","SLE","Sierra Leone",91117.4394562827,10718.2756119622,3802056.22112267,1073245650.52815,0.763214463479109,0.277669243183556,0,0,0
"RCP 4.5","Productivity Only","Productivity","SLE","Sierra Leone",91117.4394562827,10718.2756119622,4503400.53466433,1592724779.64801,1.02571348475336,0.562558396330587,18.4464477312377,48.4026307364237,0.284889153147031
"RCP 4.5","Range Shift Only","Range","SLE","Sierra Leone",91117.4394562827,10718.2756119622,3643139.96920379,1462899155.85898,0.872660285713124,0.445086214218976,-4.17974492423352,36.3060875335561,0.16741697103542
"RCP 6.0","Full Adaptation","Full","SLE","Sierra Leone",91117.4394562827,9988.85110573294,3912510.26166303,2329673292.81798,1.41840608364138,0.921460081307845,9.93698956824417,95.1485412129396,0.652192716893002
"RCP 6.0","No Adaptation","BAU","SLE","Sierra Leone",91117.4394562827,9988.85110573294,3558866.10778468,1193794879.70444,0.768087009076708,0.269267364414843,0,0,0
"RCP 6.0","Productivity Only","Productivity","SLE","Sierra Leone",91117.4394562827,9988.85110573294,4299777.08009381,1738536893.48041,0.932258226333718,0.531355419081394,20.8187369198424,45.6311233225292,0.262088054666551
"RCP 6.0","Range Shift Only","Range","SLE","Sierra Leone",91117.4394562827,9988.85110573294,3353387.50412827,1362682021.37689,0.988251740862931,0.450047573739296,-5.77370986806578,14.1470820945604,0.180780209324453
"RCP 8.5","Full Adaptation","Full","SLE","Sierra Leone",91117.4394562827,9861.26611856347,3077864.89573346,1933127710.66499,1.42275127784304,0.912137507201844,-4.53147600739004,49.4393568837097,0.705780679854043
"RCP 8.5","No Adaptation","BAU","SLE","Sierra Leone",91117.4394562827,9861.26611856347,3223957.76850149,1293586743.79823,0.598570514827682,0.206356827347801,0,0,0
"RCP 8.5","Productivity Only","Productivity","SLE","Sierra Leone",91117.4394562827,9861.26611856347,3227643.6393609,969565957.282125,0.793028711122661,0.365565584789706,0.114327516799923,-25.0482457453694,0.159208757441905
"RCP 8.5","Range Shift Only","Range","SLE","Sierra Leone",91117.4394562827,9861.26611856347,2636199.42403939,1181269029.63874,1.12592923944928,0.460725945842136,-18.2309566894636,-8.68265809756969,0.254369118494335
"RCP 2.6","Full Adaptation","Full","SLV","El Salvador",33670.6389235923,29971.7775552846,2725800.74471672,2666962864.49746,1.2187435388647,0.903876962512015,12.9453752947086,106.988723554448,0.562746982804657
"RCP 2.6","No Adaptation","BAU","SLV","El Salvador",33670.6389235923,29971.7775552846,2413379.68695423,1288458046.74762,0.728429955973108,0.341129979707359,0,0,0
"RCP 2.6","Productivity Only","Productivity","SLV","El Salvador",33670.6389235923,29971.7775552846,2670206.21258369,1450940096.71948,1.03824103659791,0.735234433408096,10.6417787063411,12.6105813365057,0.394104453700737
"RCP 2.6","Range Shift Only","Range","SLV","El Salvador",33670.6389235923,29971.7775552846,2164718.30911865,1778688052.4593,0.782274263541469,0.379258784577593,-10.3034503513784,38.0478050448861,0.0381288048702339
"RCP 4.5","Full Adaptation","Full","SLV","El Salvador",33670.6389235923,30202.6036409776,2877012.05054394,2840232177.14976,1.22019854815897,0.900288245969894,10.5229489538199,66.3806946600625,0.550976833564642
"RCP 4.5","No Adaptation","BAU","SLV","El Salvador",33670.6389235923,30202.6036409776,2603090.19780684,1707068348.85665,0.754197444683982,0.349311412405252,0,0,0
"RCP 4.5","Productivity Only","Productivity","SLV","El Salvador",33670.6389235923,30202.6036409776,2666525.11523199,1266852161.92394,1.04115359545205,0.74580975765987,2.43690815933286,-25.7878477582666,0.396498345254617
"RCP 4.5","Range Shift Only","Range","SLV","El Salvador",33670.6389235923,30202.6036409776,2267373.22112475,1921948911.21544,0.786177833911997,0.377815736094801,-12.896863004015,12.5876953024585,0.0285043236895484
"RCP 6.0","Full Adaptation","Full","SLV","El Salvador",33670.6389235923,11799.6386319941,1861067.51521396,1740687198.49079,1.2013145469909,0.901365187713311,5.27875776027891,54.0266537005838,0.561433447098976
"RCP 6.0","No Adaptation","BAU","SLV","El Salvador",33670.6389235923,11799.6386319941,1767752.16084106,1130120765.89975,0.794280898161807,0.339931740614334,0,0,0
"RCP 6.0","Productivity Only","Productivity","SLV","El Salvador",33670.6389235923,11799.6386319941,2110990.72999605,1510717204.87889,1.14717406394268,0.728668941979522,19.4166680577937,33.6775015965778,0.388737201365188
"RCP 6.0","Range Shift Only","Range","SLV","El Salvador",33670.6389235923,11799.6386319941,1385076.4195122,978610469.582744,0.811641847155298,0.397838452787258,-21.6475900754548,-13.4065580324398,0.0579067121729238
"RCP 8.5","Full Adaptation","Full","SLV","El Salvador",33670.6389235923,11115.0363469198,2157408.49657132,2042528400.11309,1.72787405213897,0.896253274114566,-7.15853584005654,31.1390247617354,0.69718710852978
"RCP 8.5","No Adaptation","BAU","SLV","El Salvador",33670.6389235923,11115.0363469198,2323755.35660944,1557529045.09098,0.582474556913479,0.199066165584785,0,0,0
"RCP 8.5","Productivity Only","Productivity","SLV","El Salvador",33670.6389235923,11115.0363469198,2183936.30908101,1017201535.79471,0.751863424067438,0.384808108415898,-6.01694352767141,-34.6913279722955,0.185741942831113
"RCP 8.5","Range Shift Only","Range","SLV","El Salvador",33670.6389235923,11115.0363469198,1643685.46980153,1234047599.55114,1.03119776916343,0.393463159093497,-29.2659846861068,-20.7688868826808,0.194396993508712
"RCP 2.6","Full Adaptation","Full","SOM","Somalia",185328.398039426,188681.070541949,16183233.325796,14583805291.2221,1.20033130471332,0.930053649154773,43.7125752418138,119.098867713719,0.608259945338597
"RCP 2.6","No Adaptation","BAU","SOM","Somalia",185328.398039426,188681.070541949,11260833.158522,6656266845.83223,0.707908516567386,0.321793703816176,0,0,0
"RCP 2.6","Productivity Only","Productivity","SOM","Somalia",185328.398039426,188681.070541949,16001223.2195161,13553810224.8885,1.05584105466075,0.786010729830955,42.0962640531328,103.62480259299,0.464217026014779
"RCP 2.6","Range Shift Only","Range","SOM","Somalia",185328.398039426,188681.070541949,10972397.0202763,7176876755.12922,0.772142007756345,0.366636299220569,-2.56141028097326,7.82134973484363,0.0448425954043932
"RCP 4.5","Full Adaptation","Full","SOM","Somalia",185328.398039426,188529.200324174,16171644.341626,14572507413.0579,1.21088788565938,0.927776090697439,34.8038689416191,141.467024301018,0.613877922866687
"RCP 4.5","No Adaptation","BAU","SOM","Somalia",185328.398039426,188529.200324174,11996424.48588,6034988609.82833,0.703593061365913,0.313898167830752,0,0,0
"RCP 4.5","Productivity Only","Productivity","SOM","Somalia",185328.398039426,188529.200324174,15454963.9506404,12171430100.1873,1.05611928417705,0.787326652495192,28.8297523052074,101.681078243717,0.47342848466444
"RCP 4.5","Range Shift Only","Range","SOM","Somalia",185328.398039426,188529.200324174,10980710.3615884,7191481519.87478,0.774279373031816,0.365775888247798,-8.46680713480148,19.1631332686036,0.0518777204170463
"RCP 6.0","Full Adaptation","Full","SOM","Somalia",185328.398039426,190999.711307264,16353472.3304831,14693984503.9857,1.24599592398057,0.929439157724236,33.3524176033314,149.937361572306,0.631352500506175
"RCP 6.0","No Adaptation","BAU","SOM","Somalia",185328.398039426,190999.711307264,12263348.9698911,5879066823.60284,0.683251546759452,0.29808665721806,0,0,0
"RCP 6.0","Productivity Only","Productivity","SOM","Somalia",185328.398039426,190999.711307264,15299424.3001944,11350371955.6578,1.03221570246276,0.757946952824458,24.7573100770224,93.0641766153972,0.459860295606398
"RCP 6.0","Range Shift Only","Range","SOM","Somalia",185328.398039426,190999.711307264,11112646.9607458,7267315154.64618,0.777823606576446,0.366217857865965,-9.38326073873106,23.613413024494,0.0681312006479045
"RCP 8.5","Full Adaptation","Full","SOM","Somalia",185328.398039426,168593.485888801,16035566.2904783,14469310863.6922,1.89698853745532,0.928484664439721,4.00085530269312,93.6666744811998,0.768802510375544
"RCP 8.5","No Adaptation","BAU","SOM","Somalia",185328.398039426,168593.485888801,15418686.9365708,7471244550.69672,0.525903466795122,0.159682154064177,0,0,0
"RCP 8.5","Productivity Only","Productivity","SOM","Somalia",185328.398039426,168593.485888801,14584416.6753291,6664295008.1057,0.704344545382989,0.345126024901306,-5.41077372329908,-10.8007379107376,0.185443870837129
"RCP 8.5","Range Shift Only","Range","SOM","Somalia",185328.398039426,168593.485888801,11268276.6950199,7212426202.61067,1.04282061371387,0.376100819921045,-26.9180524815431,-3.46419323219609,0.216418665856868
"RCP 2.6","Full Adaptation","Full","STP","Sao Tome and Principe",42062.024440088,5656.05468662812,888054.509109628,663779168.903112,1.18668468114463,0.904580958412497,7.39108226076584,39.814999182263,0.581802828794596
"RCP 2.6","No Adaptation","BAU","STP","Sao Tome and Principe",42062.024440088,5656.05468662812,826935.058679513,474755335.826172,0.861974391204182,0.322778129617902,0,0,0
"RCP 2.6","Productivity Only","Productivity","STP","Sao Tome and Principe",42062.024440088,5656.05468662812,1046480.99042958,641685370.42944,1.09262857970924,0.604285412708465,26.5493558950867,35.1612761366389,0.281507283090564
"RCP 2.6","Range Shift Only","Range","STP","Sao Tome and Principe",42062.024440088,5656.05468662812,768108.460099544,455522573.845184,0.973971590055483,0.443951868271058,-7.11381117084404,-4.0510891673327,0.121173738653156
"RCP 4.5","Full Adaptation","Full","STP","Sao Tome and Principe",42062.024440088,5655.00485715363,795647.938055653,636734192.900602,1.17969411134116,0.901776700989299,14.4756780955199,32.9859177354452,0.5923682616596
"RCP 4.5","No Adaptation","BAU","STP","Sao Tome and Principe",42062.024440088,5655.00485715363,695036.667432322,478798209.421907,0.86649821926003,0.309408439329699,0,0,0
"RCP 4.5","Productivity Only","Productivity","STP","Sao Tome and Principe",42062.024440088,5655.00485715363,892734.687240013,670174988.399788,1.07515798357497,0.604583080961034,28.4442575581009,39.9702369833309,0.295174641631335
"RCP 4.5","Range Shift Only","Range","STP","Sao Tome and Principe",42062.024440088,5655.00485715363,648649.609174159,440846949.283695,0.959627867744071,0.441550575408843,-6.67404475644876,-7.92635799203044,0.132142136079144
"RCP 6.0","Full Adaptation","Full","STP","Sao Tome and Principe",42062.024440088,5654.16241462974,1066966.02949163,764328790.076683,1.1874702297505,0.903367204622435,8.56418702894037,35.1861875609529,0.607890017931859
"RCP 6.0","No Adaptation","BAU","STP","Sao Tome and Principe",42062.024440088,5654.16241462974,982797.420301417,565389707.237702,0.855599215683241,0.295477186690576,0,0,0
"RCP 6.0","Productivity Only","Productivity","STP","Sao Tome and Principe",42062.024440088,5654.16241462974,1196120.5065882,786669787.516157,1.083624440928,0.578003586371787,21.7057027094516,39.1376209092225,0.282526399681211
"RCP 6.0","Range Shift Only","Range","STP","Sao Tome and Principe",42062.024440088,5654.16241462974,907243.45415497,508454291.079233,0.990658886710637,0.446503287507472,-7.6876439219057,-10.0701189692038,0.151026100816896
"RCP 8.5","Full Adaptation","Full","STP","Sao Tome and Principe",42062.024440088,2.59149443278346e-13,787257.094121233,612288710.321812,1.4011204967634,0.897430383829696,-3.45169845142556,25.0234486804615,0.674336092893237
"RCP 8.5","No Adaptation","BAU","STP","Sao Tome and Principe",42062.024440088,2.59149443278346e-13,815402.32349417,489739098.372431,0.599298316458304,0.223094290936458,0,0,0
"RCP 8.5","Productivity Only","Productivity","STP","Sao Tome and Principe",42062.024440088,2.59149443278346e-13,764152.985776571,331971687.819133,0.792830651527604,0.37845392968498,-6.28515963726767,-32.214583454254,0.155359638748522
"RCP 8.5","Range Shift Only","Range","STP","Sao Tome and Principe",42062.024440088,2.59149443278346e-13,616473.544155877,412106548.60073,1.10497670117418,0.453392108375444,-24.3963959393494,-15.851817841316,0.230297817438985
"RCP 2.6","Full Adaptation","Full","SUR","Suriname",25636.5290683791,25628.1440682184,2153846.1061979,3064635581.36367,1.26093944424563,0.919538496342659,36.542220435973,125.158117604104,0.648216574918935
"RCP 2.6","No Adaptation","BAU","SUR","Suriname",25636.5290683791,25628.1440682184,1577421.32749912,1361103749.65571,0.633625820738009,0.271321921423724,0,0,0
"RCP 2.6","Productivity Only","Productivity","SUR","Suriname",25636.5290683791,25628.1440682184,2169577.20439577,2099513273.44662,0.817841191805854,0.531181660508257,37.5394871727436,54.2507890363015,0.259859739084534
"RCP 2.6","Range Shift Only","Range","SUR","Suriname",25636.5290683791,25628.1440682184,1471243.60872777,1752710577.1546,0.838451967056185,0.419425382701154,-6.73109440834592,28.7712694640614,0.14810346127743
"RCP 4.5","Full Adaptation","Full","SUR","Suriname",25636.5290683791,25599.6327061975,2166627.82373318,3094082784.82411,1.2950290498499,0.914712314305105,43.0913111638635,77.7011067562061,0.630344619561119
"RCP 4.5","No Adaptation","BAU","SUR","Suriname",25636.5290683791,25599.6327061975,1514157.50272358,1741172489.75212,0.663415351849445,0.284367694743986,0,0,0
"RCP 4.5","Productivity Only","Productivity","SUR","Suriname",25636.5290683791,25599.6327061975,2238377.36332545,2806431866.90614,0.869413303093561,0.598220345373652,47.8298895127612,61.180577078017,0.313852650629666
"RCP 4.5","Range Shift Only","Range","SUR","Suriname",25636.5290683791,25599.6327061975,1475614.42769472,1776293273.13366,0.856344571575172,0.417389337154061,-2.54551293108757,2.01707663015877,0.133021642410075
"RCP 6.0","Full Adaptation","Full","SUR","Suriname",25636.5290683791,25604.5960664122,2162680.63474756,3092631686.01331,1.49116913978208,0.917200814418219,31.5407787109875,120.658337091437,0.674986803408491
"RCP 6.0","No Adaptation","BAU","SUR","Suriname",25636.5290683791,25604.5960664122,1644114.21001182,1401547626.42473,0.608412188772486,0.242214011009728,0,0,0
"RCP 6.0","Productivity Only","Productivity","SUR","Suriname",25636.5290683791,25604.5960664122,2205740.83595397,2118940221.41042,0.789028662216381,0.506824523037478,34.1598304133691,51.185745062101,0.26461051202775
