"rcp","scenario","scenario_short","sovereign_iso3","sovereign","b1","b2","c1","c2","p1","p2","msy_tot1","msy_tot2","bbmsy_avg1","bbmsy_avg2","bbmsy_prop1","bbmsy_prop2","b_pdiff","c_pdiff","p_pdiff","bbmsy_prop_diff"
"RCP 8.5","Full Adaptation","Full","ARE","United Arab Emirates",402789.146459373,0.674015735446723,36131.0206120517,0.0301877669299011,30677980.1720817,26.9940052390078,30734.5094845698,0.0319126691979416,1.05918380332405,1.78292731554608,0.657981535383067,1,-99.9998409588593,-99.9999206069499,-99.999905189373,0.576725457759017
"RCP 8.5","No Adaptation","BAU","ARE","United Arab Emirates",423799.610794777,0.196060611356173,38023.1857596917,0.0290846091123525,28471497.4327422,-1.412228513113,30734.5094845698,0.0319126691979416,0.949054971787402,0.492446100427467,0.423274542240983,0.0351515151515151,-99.9999537374253,-99.9999235082265,-100.000004960148,-0.388123027089468
"RCP 8.5","Productivity Only","Productivity","ARE","United Arab Emirates",314542.303416292,0.242158489265203,47957.0383295122,0.0296847978330857,30689039.263101,1.81832893360224,30734.5094845698,0.0319126691979416,0.990151070679605,0.676359607805427,0.551415757347715,0.10479797979798,-99.9999428601435,-99.9999219297457,-99.9999936135114,-0.318476562443003
"RCP 8.5","Range Shift Only","Range","ARE","United Arab Emirates",489368.978592224,0.690820474138001,20804.428660888,0.0257256754848205,18286836.9035115,13.3617632387157,30734.5094845698,0.0319126691979416,0.96698173723751,0.821958631462113,0.436637287339022,0.346010101010101,-99.9998369936035,-99.9999323421356,-99.9999530696857,-0.0772644412308819
"RCP 2.6","Full Adaptation","Full","ARG","Argentina",21690539.2843497,22323099.6726075,1588327.35204153,1496656.07152685,1641892720.86121,1489489451.2566,1515920.96230548,1536279.92732383,1.03021414616255,1.21642159629607,0.620888402477394,0.977611940298508,-8.84013528774615,80.8677149546868,122.575031757133,0.547884907588349
"RCP 2.6","No Adaptation","BAU","ARG","Argentina",24487859.5893822,26768435.8676987,827486.581506162,824293.112206806,669207790.064197,594346621.839755,1515920.96230548,1536279.92732383,0.976728640157071,0.811007901757435,0.429727032710158,0.365671641791045,9.31308949233484,-0.385923998132165,-11.1865356823267,-0.0640553909191137
"RCP 2.6","Productivity Only","Productivity","ARG","Argentina",21614088.6969568,21705027.8074797,1603843.98552684,1487793.60651326,1656047524.08988,1455547045.25163,1515920.96230548,1536279.92732383,1.01361713291189,1.05169870129838,0.595996627585619,0.791044776119403,-11.3641283009854,79.7967048366185,117.503003829647,0.361317743409244
"RCP 2.6","Range Shift Only","Range","ARG","Argentina",24538919.6603884,27311994.1721357,809604.045107092,822652.556083391,640112489.157843,612346215.677521,1515920.96230548,1536279.92732383,0.986711570646528,0.91326166350659,0.446325346676893,0.440298507462687,11.53279474037,-0.584181729445305,-8.49684884589002,0.0105714747525281
"RCP 4.5","Full Adaptation","Full","ARG","Argentina",21630625.6574627,22187251.2825433,1585368.57489448,1483429.01657207,1638588179.84541,1476817244.92043,1515859.70942493,1540249.03512928,1.02585405868073,1.23296703334966,0.619047245171388,0.978260869565217,-8.98947899073932,76.6925068377661,110.808737707708,0.552980878480356
"RCP 4.5","No Adaptation","BAU","ARG","Argentina",24378776.2519079,25216349.3805233,839554.004366528,799280.239572115,700548402.774497,448314953.603041,1515859.70942493,1540249.03512928,0.968973290068345,0.766580609009053,0.425279991084861,0.328985507246377,3.43566518663908,-4.79704278521088,-36.0051422817459,-0.0962944838384842
"RCP 4.5","Productivity Only","Productivity","ARG","Argentina",21205362.8484797,18495730.9320836,1629104.16714169,1350528.85528049,1601738083.41959,950820733.414161,1515859.70942493,1540249.03512928,0.997599780772966,1.01892996698812,0.580056470989496,0.746376811594203,-24.1318319633203,60.8626542493243,35.7252018059664,0.321096820509342
"RCP 4.5","Range Shift Only","Range","ARG","Argentina",24469681.2061803,26938596.6625017,806998.887726389,820362.571364253,637776585.300514,580925302.938491,1515859.70942493,1540249.03512928,0.983651737752708,0.908844757196582,0.443268268014744,0.443478260869565,10.500200601306,-2.28590810149924,-17.0756366529768,0.0181982697847042
"RCP 6.0","Full Adaptation","Full","ARG","Argentina",21710844.2797101,22450156.3076397,1586408.67830493,1464885.06018942,1639821172.05779,1459739032.36931,1515704.41248166,1526591.54302052,1.02972889801712,1.28210167255615,0.623551499614175,0.97841726618705,-8.15740949776789,73.5614406782647,111.338660542953,0.54689673457813
"RCP 6.0","No Adaptation","BAU","ARG","Argentina",24444167.1177536,24770900.451432,844015.268866613,801050.128964664,690710837.581288,432756771.790961,1515704.41248166,1526591.54302052,0.971886070366268,0.708302364005082,0.431520531608921,0.280575539568345,1.33665152960387,-5.09056429271054,-37.3461732110101,-0.150944992040575
"RCP 6.0","Productivity Only","Productivity","ARG","Argentina",20995183.8052,18404039.2918572,1736826.62033978,1331513.17071064,1680331773.13209,888120429.875273,1515704.41248166,1526591.54302052,0.997335378301967,0.972262198368588,0.575953709549531,0.661870503597122,-24.7098941714793,57.7593699813822,28.5806420795812,0.230349971988202
"RCP 6.0","Range Shift Only","Range","ARG","Argentina",24544226.1079146,26635329.3422117,811143.382534278,816631.083796239,639094411.661488,566778954.171927,1515704.41248166,1526591.54302052,0.986362375375903,0.917083565596451,0.447131781957013,0.453237410071942,8.96394716131147,-3.24451299407724,-17.9426580077044,0.0217168784630219
"RCP 8.5","Full Adaptation","Full","ARG","Argentina",21585832.2555857,22477167.9925862,1584613.2811309,1437319.97117999,1638016935.74081,1432692185.07917,1516214.52068647,1513702.10840237,1.02565116254483,1.5530564627139,0.620691055537827,0.982193515704154,-6.81197483379268,50.0145472237543,74.1720442643745,0.557520814058699
"RCP 8.5","No Adaptation","BAU","ARG","Argentina",24120232.1355094,20351791.535112,958120.394174945,999772.884119156,822572985.883141,244706694.812872,1516214.52068647,1513702.10840237,0.960028807819766,0.559816881297269,0.424672701645455,0.149468085106383,-15.6235668845391,4.34731273829931,-70.2510659828991,-0.275204616539072
"RCP 8.5","Productivity Only","Productivity","ARG","Argentina",20307977.8762987,15551827.9020454,1712129.43603169,1197006.3390189,1532585361.99507,476910495.498699,1516214.52068647,1513702.10840237,0.970900201435126,0.736671239649972,0.546459400002889,0.31387537993921,-35.5237220990496,24.9327690232145,-42.0221057968889,-0.110797321706245
"RCP 8.5","Range Shift Only","Range","ARG","Argentina",24411984.8341724,26312547.7368893,806309.37945186,815903.175966868,636958355.431653,538415330.533181,1516214.52068647,1513702.10840237,0.982516648258584,1.00390956981665,0.443205720397452,0.486094224924012,9.08911485205967,-14.8433557069352,-34.5449777985206,0.0614215232785574
"RCP 2.6","Full Adaptation","Full","ATA","Antarctica",251020.439380448,532911.501771385,4540.68891375987,17732.788215864,11621164.4311244,13810723.2912357,16903.6803679096,18276.8809664307,0.929914990402548,1.15084355968836,0.472727272727273,0.909090909090909,133.180406743153,64.2646234389455,89.4706738412123,0.472727272727273
"RCP 2.6","No Adaptation","BAU","ATA","Antarctica",228540.428938519,333056.460694321,10795.2569729385,16256.6423033331,7289108.65794985,10066385.389077,16903.6803679096,18276.8809664307,1.18252955710363,0.891771939022776,0.436363636363636,0.454545454545455,45.7319662176353,50.5906005209992,38.101733167308,0.0181818181818182
"RCP 2.6","Productivity Only","Productivity","ATA","Antarctica",251020.439380448,532911.501771385,4540.68891375987,17732.788215864,11621164.4311244,13810723.2912357,16903.6803679096,18276.8809664307,0.929914990402548,1.15084355968836,0.472727272727273,0.909090909090909,133.180406743153,64.2646234389455,89.4706738412123,0.472727272727273
"RCP 2.6","Range Shift Only","Range","ATA","Antarctica",228540.428938519,333056.460694321,10795.2569729385,16256.6423033331,7289108.65794985,10066385.389077,16903.6803679096,18276.8809664307,1.18252955710363,0.891771939022776,0.436363636363636,0.454545454545455,45.7319662176353,50.5906005209992,38.101733167308,0.0181818181818182
"RCP 4.5","Full Adaptation","Full","ATA","Antarctica",250591.359768784,640369.502517152,4537.55215667958,21530.8141092165,11619224.9438422,16403823.830742,16900.1800930037,22108.9641256866,0.928546324664808,1.13331355412152,0.472727272727273,0.909090909090909,180.981266537595,97.8033360467793,122.690099435454,0.481818181818182
"RCP 4.5","No Adaptation","BAU","ATA","Antarctica",227904.696426255,402454.897727049,10884.9600514951,19731.772064687,7366211.55243436,11982785.7979084,16900.1800930037,22108.9641256866,1.17527622614931,0.758843413119537,0.427272727272727,0.363636363636364,76.589119942631,81.2755579380995,62.672300579643,-0.0636363636363636
"RCP 4.5","Productivity Only","Productivity","ATA","Antarctica",248592.816375459,634679.316523085,4707.27444346854,21175.0707575918,10562093.7872192,15916511.255706,16900.1800930037,22108.9641256866,0.882150192296186,1.0284692236427,0.472727272727273,0.818181818181818,178.484527293826,94.535126058486,116.074587899202,0.390909090909091
"RCP 4.5","Range Shift Only","Range","ATA","Antarctica",228162.567148493,409597.667056638,10781.5927609745,19751.2954209662,7282893.51501783,12204202.289203,16900.1800930037,22108.9641256866,1.18126212113411,0.890432337528262,0.427272727272727,0.454545454545455,79.7232235576922,81.4549187826674,65.6781400090228,0.0272727272727273
"RCP 6.0","Full Adaptation","Full","ATA","Antarctica",250893.888675355,559565.973990045,4539.14670684987,18432.7230514892,11619979.7591129,14494723.1932757,16904.7458237614,18979.6849778713,0.929815842486071,1.14711475568883,0.472727272727273,0.909090909090909,145.308985390636,68.5485894513345,95.8346206099389,0.472727272727273
"RCP 6.0","No Adaptation","BAU","ATA","Antarctica",228106.595075993,347501.888595657,10936.1479152641,17045.7659492284,7401512.12698294,10499522.9541559,16904.7458237614,18979.6849778713,1.17405861895302,0.761846543240696,0.436363636363636,0.363636363636364,52.34188580996,55.8662710243406,41.8564581672282,-0.0727272727272727
"RCP 6.0","Productivity Only","Productivity","ATA","Antarctica",248883.718400001,554140.541954494,4710.44464164511,18160.3291792735,10606377.9051813,14073805.4847508,16904.7458237614,18979.6849778713,0.88351270114167,1.05269799087307,0.472727272727273,0.818181818181818,142.930521921071,66.0578232846157,90.1477055403768,0.381818181818182
"RCP 6.0","Range Shift Only","Range","ATA","Antarctica",228466.042757144,355103.058804049,10793.3852169371,17075.1617359791,7287030.94819896,10741830.4568428,16904.7458237614,18979.6849778713,1.18233578407586,0.89410921304606,0.436363636363636,0.454545454545455,55.674174473451,56.1350657313847,45.1302149149006,0.0181818181818182
"RCP 8.5","Full Adaptation","Full","ATA","Antarctica",252502.867507955,707245.715738718,4559.1285285691,21169.609312694,11634815.0571801,16574420.6721925,17006.8234569992,22124.4182267238,0.929159588208171,1.1835393076861,0.463636363636364,0.916666666666667,209.012319955201,89.3417369870137,119.818957359489,0.520454545454546
"RCP 8.5","No Adaptation","BAU","ATA","Antarctica",228872.983394724,348181.986349754,11180.6354212045,20370.0903910785,7540032.42999958,9931123.85862627,17006.8234569992,22124.4182267238,1.15872963905619,0.773208643625707,0.396212121212121,0.333333333333333,52.1289149926729,82.190811377731,31.7119515177844,-0.0628787878787879
"RCP 8.5","Productivity Only","Productivity","ATA","Antarctica",250913.929415079,581993.66325014,4582.60841713005,22170.2966245333,10544544.5178255,14336356.8896159,17006.8234569992,22124.4182267238,0.885480468832204,0.998060522303601,0.463636363636364,0.75,154.286746569126,98.2919198177814,90.1365414898706,0.353787878787879
"RCP 8.5","Range Shift Only","Range","ATA","Antarctica",229747.360603037,446184.205384228,10850.5184224742,20965.0640337867,7312919.47003758,13035930.1003301,17006.8234569992,22124.4182267238,1.16851800528615,0.970371503821341,0.40530303030303,0.5,94.9483939809183,87.5122767533019,72.8895760244206,0.103787878787879
"RCP 2.6","Full Adaptation","Full","ATG","Antigua and Barbuda",100143.725690367,127734.141502852,7431.80647309255,7428.2440907796,7856311.71487224,10825246.3249481,7344.04413556571,7698.58296104484,1.03773537424843,1.25852137688363,0.64409353844144,0.986394557823129,22.0012826749384,12.2292705325902,35.612824485724,0.57625961721835
"RCP 2.6","No Adaptation","BAU","ATG","Antigua and Barbuda",104699.015208872,86732.428456909,6618.81170173205,5150.48365394425,7982465.05520404,4173361.46485872,7344.04413556571,7698.58296104484,0.93197581811982,0.633352661238511,0.410134940604779,0.238095238095238,-17.1602251617362,-22.1841640759106,-47.7183872901771,-0.172039702509541
"RCP 2.6","Productivity Only","Productivity","ATG","Antigua and Barbuda",94369.4326683214,78440.8679239999,8695.83205597126,6816.75905744596,9132563.84096017,5996416.26659635,7344.04413556571,7698.58296104484,0.988279947916382,0.812587652005078,0.569930395138602,0.523809523809524,-25.0796506848585,2.99067815544746,-24.8801438512144,0.113674583204745
"RCP 2.6","Range Shift Only","Range","ATG","Antigua and Barbuda",107688.018749859,119870.919328493,5821.45701545808,5161.95577635595,7178138.07588992,6088909.19793843,7344.04413556571,7698.58296104484,0.951399559166022,0.834309225614248,0.431420176821322,0.401360544217687,14.4909711799611,-22.010838063196,-23.7214424888854,-0.00877439638709193
"RCP 4.5","Full Adaptation","Full","ATG","Antigua and Barbuda",99118.3876875139,132480.345786201,7424.22503226955,7428.1452966137,7847509.6820937,10851846.782975,7343.99673417669,7694.9877695842,1.02715591311495,1.28233511160802,0.631930323455477,0.986394557823129,24.7504096531365,24.1070965606433,45.9753505089697,0.578556272532081
"RCP 4.5","No Adaptation","BAU","ATG","Antigua and Barbuda",106196.321242197,112886.908719029,5985.27038539172,5243.18895451955,7434026.87175476,5425728.21309004,7343.99673417669,7694.9877695842,0.927800945782606,0.670168564556687,0.407838285291049,0.251700680272109,6.30020644648644,-12.3984612739196,-27.014950218907,-0.15613760501894
"RCP 4.5","Productivity Only","Productivity","ATG","Antigua and Barbuda",97272.5519670758,99499.5791326425,7883.63303036944,7332.10295959434,8333768.04739403,7946674.72642104,7343.99673417669,7694.9877695842,0.99905682999863,0.872037353274328,0.587310116535435,0.564625850340136,-6.30600196995627,22.5024516434518,6.89596450900743,0.156787565049087
"RCP 4.5","Range Shift Only","Range","ATG","Antigua and Barbuda",106845.112665964,122952.568329214,5779.24448967333,5259.15344540474,7133918.55898505,6181309.04820382,7343.99673417669,7694.9877695842,0.942699160923444,0.850620478234354,0.426359777969367,0.408163265306122,15.7785570074526,-12.1317316216695,-16.8511339165396,0.000324980015073861
"RCP 6.0","Full Adaptation","Full","ATG","Antigua and Barbuda",99635.7091714705,149983.128800555,7426.7060752355,7366.43040495323,7849762.54359558,10761677.453348,7342.47930888114,7690.85870047887,1.03193663078838,1.42984792085988,0.638787165899235,0.986394557823129,42.8462230612536,15.7290354054917,40.1166882729178,0.577022460298322
"RCP 6.0","No Adaptation","BAU","ATG","Antigua and Barbuda",104996.215921118,88127.7027294047,6365.23961263715,5484.23251051119,7680510.85562809,2836120.91884484,7342.47930888114,7690.85870047887,0.929437066567021,0.607956789979179,0.409372097524807,0.185034013605442,-16.0658296527431,-13.840910252253,-63.0737984470576,-0.224338083919365
"RCP 6.0","Productivity Only","Productivity","ATG","Antigua and Barbuda",94003.2331083816,80578.5684064681,8501.55578293834,7151.9479346214,8491917.24549174,4841208.56754274,7342.47930888114,7690.85870047887,0.988379645791761,0.794047777128274,0.567192687580619,0.424489795918367,-23.2557405049667,12.3594455175319,-36.9676228763453,0.0151176983935604
"RCP 6.0","Range Shift Only","Range","ATG","Antigua and Barbuda",107270.56556402,130696.091624433,5799.32284311516,5506.78729158458,7152777.20019873,6084290.23953213,7342.47930888114,7690.85870047887,0.946792072843253,0.906281449094536,0.427917722671417,0.431292517006803,24.4769542195914,-13.4865672511095,-20.7827401861724,0.0219204194819958
"RCP 8.5","Full Adaptation","Full","ATG","Antigua and Barbuda",101566.114543336,141252.673512427,7433.00847619596,5795.37729503736,7871882.43558744,7455702.60309631,7599.72350421358,6643.88482507046,1.02489354005146,2.34587255510916,0.627943679124933,0.988684909614638,31.846672389194,-13.2977560591668,-9.60370378640779,0.584983916305962
"RCP 8.5","No Adaptation","BAU","ATG","Antigua and Barbuda",107134.045139545,45198.4481467229,6684.22987874709,6246.52346549237,8247796.55294688,-1169472.28033273,7599.72350421358,6643.88482507046,0.917958254679358,0.642814384407016,0.403700993308676,0.133255658084078,-57.8113119057059,-6.54834470379946,-114.179208626513,-0.270445335224598
"RCP 8.5","Productivity Only","Productivity","ATG","Antigua and Barbuda",87373.2483914287,44447.0941989484,9089.14106140918,5962.60355439629,7603989.06526143,-1086731.34402547,7599.72350421358,6643.88482507046,0.967782864039392,0.756479690003326,0.539911253195972,0.222797995094461,-58.5126332707266,-10.7959531231153,-113.176020250368,-0.180902998214215
"RCP 8.5","Range Shift Only","Range","ATG","Antigua and Barbuda",109155.732838863,118219.543065766,5834.76100356251,5215.20586609181,7241941.79610474,3961191.57811203,7599.72350421358,6643.88482507046,0.94034284353295,1.1923786333241,0.42292689056413,0.519017582813604,10.3473157498921,-21.977460968632,-51.9727292897795,0.115316589504928
"RCP 2.6","Full Adaptation","Full","AUS","Australia",24913205.7091548,37643415.6789732,1652261.47513981,2183870.98836315,1984656668.97616,1979760414.47462,2137636.38801995,2227821.40053861,1.06850045929522,1.20163634270877,0.664559969883669,0.98491879350348,43.2838666526883,52.5696061185776,61.9996810772328,0.510097190549788
"RCP 2.6","No Adaptation","BAU","AUS","Australia",26271915.0162374,29584658.4143448,1431393.21383961,1212887.17813429,1222076735.77504,329550722.596188,2137636.38801995,2227821.40053861,1.00630445631257,0.766981603267352,0.474821602953692,0.34338747099768,12.609447754608,-15.2652697800067,-73.0335491259321,-0.131434131956013
"RCP 2.6","Productivity Only","Productivity","AUS","Australia",24145674.2004223,35759010.1399566,1792060.78753233,2132828.42144787,2153703328.99768,1637404499.01064,2137636.38801995,2227821.40053861,1.05311381668305,1.10108433958121,0.636453496581059,0.867749419953596,36.1111670689241,49.0036700486165,33.9854078780256,0.392927816999904
"RCP 2.6","Range Shift Only","Range","AUS","Australia",26609207.1016517,32477064.9437901,1310146.98859457,1220125.94734416,930258685.597315,581687785.334147,2137636.38801995,2227821.40053861,1.01328565034396,0.8407610228557,0.480185781052056,0.395591647331787,23.618947928682,-14.7595548485764,-52.4016971843227,-0.0792299556219059
"RCP 4.5","Full Adaptation","Full","AUS","Australia",24914433.4201946,37527936.8022371,1656238.23372056,2200355.2256753,1989456440.90051,1978003989.72216,2148505.85804499,2242070.2388484,1.06594688531271,1.20313492793961,0.661604720484478,0.982808017276711,41.8287291411671,60.8976041693759,89.0419177566911,0.509986379536454
"RCP 4.5","No Adaptation","BAU","AUS","Australia",26460038.8295691,29458605.3806957,1367550.02477166,1217959.30175885,1046330894.85898,349199290.694645,2148505.85804499,2242070.2388484,1.00334287495655,0.759269371363132,0.472821637740257,0.335357356789306,11.3324344323175,-10.9385923953884,-66.6263041251679,-0.137464280950951
"RCP 4.5","Productivity Only","Productivity","AUS","Australia",24108004.550607,35625668.8870224,1800259.33132884,2144743.72254811,2135080603.31423,1616337285.06638,2148505.85804499,2242070.2388484,1.0503369952041,1.10983613392363,0.639357534480784,0.878509988755425,34.6395185452667,56.8310982193305,54.4766854355598,0.405688351015168
"RCP 4.5","Range Shift Only","Range","AUS","Australia",26618382.3624792,32369523.7578555,1312343.2803658,1218630.19771794,933205965.480904,584760527.743594,2148505.85804499,2242070.2388484,1.01146407267255,0.844806048506051,0.479420760828773,0.400228700988892,22.3336215277302,-10.8895341564259,-44.1132312333751,-0.0725929367513651
"RCP 6.0","Full Adaptation","Full","AUS","Australia",24933051.7838976,36318984.2443842,1654322.66608876,2113157.25490015,1987588508.55473,1868114977.20324,2142357.4620736,2154487.63448047,1.06806054895505,1.21724307869191,0.66370796726488,0.982870819157854,41.2699803702198,36.2589887361851,30.052962716245,0.512123499704032
"RCP 6.0","No Adaptation","BAU","AUS","Australia",25708918.5892181,27359440.9673114,1550838.79199449,1147831.11914402,1436426312.93158,247953482.722407,2142357.4620736,2154487.63448047,1.00099808950162,0.727207115209233,0.470747319453822,0.30923745584277,6.42003813721485,-25.9864323055894,-82.7381689899315,-0.161509863611052
"RCP 6.0","Productivity Only","Productivity","AUS","Australia",24187644.0763824,34306698.5309644,1794336.81802286,2061111.37492327,2172131421.35929,1527156548.72674,2142357.4620736,2154487.63448047,1.04731080612997,1.09153094129223,0.634838850607018,0.841269590862785,33.4427911151114,32.903006138539,6.31638636652358,0.370522271408963
"RCP 6.0","Range Shift Only","Range","AUS","Australia",26627178.3000994,30671172.9889879,1312422.47674193,1160052.37364022,932739616.582325,521028410.562821,2142357.4620736,2154487.63448047,1.01390057155035,0.85651966855551,0.480337942330705,0.410870595506167,19.3016846762696,-25.1983907271038,-63.7274529245108,-0.0598767239476554
"RCP 8.5","Full Adaptation","Full","AUS","Australia",24892787.9697708,31383250.5079116,1658345.13752705,1536973.12451328,1992115925.81489,1277678901.89394,2157271.71552339,1563917.96582966,1.06508065247425,1.6181093230795,0.659758450012243,0.984928865982091,20.3559648200834,0.818682535280688,3.25621132413128,0.514154657609848
"RCP 8.5","No Adaptation","BAU","AUS","Australia",26075359.5011477,10911557.83247,1524492.37171437,1221881.25931546,1237386967.34009,156790020.179491,2157271.71552339,1563917.96582966,0.996407756060056,0.536407118657153,0.470774208372242,0.0975635059610918,-58.1537587928953,-19.8499591085921,-87.3289420110404,-0.373210702411151
"RCP 8.5","Productivity Only","Productivity","AUS","Australia",20860525.8310113,12833061.3370752,2203022.23848485,1439141.21446225,2049352137.0133,311339371.229788,2157271.71552339,1563917.96582966,0.995691100872826,0.699986229309769,0.558110786163933,0.223539063808014,-50.7847194340298,-5.59866082872782,-74.8389647339627,-0.247235144564228
"RCP 8.5","Range Shift Only","Range","AUS","Australia",26598464.4986219,24332868.2476038,1313226.56679467,909160.769544206,936995653.882315,336096232.89087,2157271.71552339,1563917.96582966,1.0112334250276,1.02903378238245,0.47954171935878,0.47396491623927,-6.68252053616802,-40.3630489458069,-72.8382275099156,0.00319070786702741
"RCP 2.6","Full Adaptation","Full","BEL","Belgium",54947.6602705868,80816.6788919488,6085.40978029461,8947.44214331206,4470215.24562718,6405425.81897891,9140.32713032361,9125.8887853094,1.07950737055932,1.21320298812391,0.698552380952381,0.984050793650794,69.8858223245117,23.1673717877924,49.7991799550031,0.432609523809524
"RCP 2.6","No Adaptation","BAU","BEL","Belgium",47571.1732657565,42670.8979917792,7264.45812185372,7165.86059009605,4276008.6009169,2404393.47565948,9140.32713032361,9125.8887853094,1.08707618128017,0.887449838657915,0.55144126984127,0.366831746031746,-10.3009342372152,-1.35725927665628,-43.7701440744551,-0.184609523809524
"RCP 2.6","Productivity Only","Productivity","BEL","Belgium",50193.5844576894,43003.0222270367,7512.9293586365,7546.31846249915,5087454.48147222,2937060.79152848,9140.32713032361,9125.8887853094,1.04122374241683,0.904220625571597,0.632971428571429,0.629993650793651,-9.60277143723116,3.87999126593495,-31.313028909748,0.0785523809523809
"RCP 2.6","Range Shift Only","Range","BEL","Belgium",51081.899673456,60042.3221119915,5896.74717309691,7238.66398104367,4058555.60631923,4923020.74746663,9140.32713032361,9125.8887853094,1.11877015736434,1.12431232156303,0.568234920634921,0.534298412698413,26.2157688997176,-0.355073157245576,15.1312171451431,-0.0171428571428571
"RCP 4.5","Full Adaptation","Full","BEL","Belgium",54530.7497973479,79670.0087147958,6081.49366323604,7553.47171390501,4467514.67302497,6271445.0260169,9138.18787502233,7712.61045290761,1.07309304252248,1.24541595115447,0.692034295713036,0.9843738464378,69.8766191928044,2.8463992508921,52.4520799734678,0.443012223617397
"RCP 4.5","No Adaptation","BAU","BEL","Belgium",46898.7486879362,28570.5750376535,7344.42019256157,5342.91956706837,4113715.6194316,1091138.04376614,9138.18787502233,7712.61045290761,1.0728152454787,0.697238755969873,0.541361622820403,0.234392303433001,-39.0803041936964,-27.2519895787051,-73.4756083135152,-0.306969319387402
"RCP 4.5","Productivity Only","Productivity","BEL","Belgium",48452.2279520944,29260.4783342527,7232.35716507022,5516.12258466761,4441719.34707066,1373512.80559973,9138.18787502233,7712.61045290761,1.00007387939372,0.739582779614255,0.572688730187796,0.437532299741602,-37.6092557843032,-24.8936956214142,-66.611381712635,-0.103829323078801
